Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5438062,2796,5435266,12814133,2796,12811337,185452,2796,182656,15074058,2796,15071262,8660189,2796,8657393,13010673,2796,13007877,10974684,2796,10971888,42358749,2796,42355953,16292997,2796,16290201,9953501,2796,9950705,31240679,2796,31237883,18015773,2796,18012977
2,5096334,2933,5093400,11894498,2933,11891565,145600,2933,142666,13914463,2933,13911530,7968111,2933,7965177,11879733,2933,11876799,10164918,2933,10161985,39405382,2933,39402449,15398951,2933,15396018,9048020,2933,9045087,28975323,2933,28972390,16649271,2933,16646337
3,5096334,2933,5093400,11894498,2933,11891565,145600,2933,142666,13914463,2933,13911530,7968111,2933,7965177,11879733,2933,11876799,10164918,2933,10161985,39405382,2933,39402449,15398951,2933,15396018,9048020,2933,9045087,28975323,2933,28972390,16649271,2933,16646337
4,4715558,3104,4712454,10827842,3104,10824737,96372,3104,93268,12544026,3104,12540922,7137029,3104,7133925,10575222,3104,10572118,9312072,3104,9308968,36102265,3104,36099161,14398806,3104,14395702,8034220,3104,8031116,26451539,3104,26448435,15121684,3104,15118580
5,4715558,3104,4712454,10827842,3104,10824737,96372,3104,93268,12544026,3104,12540922,7137029,3104,7133925,10575222,3104,10572118,9312072,3104,9308968,36102265,3104,36099161,14398806,3104,14395702,8034220,3104,8031116,26451539,3104,26448435,15121684,3104,15118580
6,4507542,3229,4504313,10131058,3229,10127828,68996,3229,65766,11680394,3229,11677165,6635528,3229,6632298,9398420,3229,9395190,8810895,3229,8807665,33401136,3229,33397906,13502380,3229,13499151,7354636,3229,7351406,24444168,3229,24440938,13804590,3229,13801361
7,4507542,3229,4504313,10131058,3229,10127828,68996,3229,65766,11680394,3229,11677165,6635528,3229,6632298,9398420,3229,9395190,8810895,3229,8807665,33401136,3229,33397906,13502380,3229,13499151,7354636,3229,7351406,24444168,3229,24440938,13804590,3229,13801361
8,4246593,3349,4243243,9327362,3349,9324013,41568,3349,38219,10670068,3349,10666719,6058370,3349,6055021,8516923,3349,8513574,8219424,3349,8216075,31421354,3349,31418005,13022496,3349,13019146,6742712,3349,6739363,23058561,3349,23055212,13043304,3349,13039955
9,4246593,3349,4243243,9327362,3349,9324013,41568,3349,38219,10670068,3349,10666719,6058370,3349,6055021,8516923,3349,8513574,8219424,3349,8216075,31421354,3349,31418005,13022496,3349,13019146,6742712,3349,6739363,23058561,3349,23055212,13043304,3349,13039955
