Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13571791,2796,13568995,1198727,2796,1195931,15074058,2796,15071262,29006981,2796,29004185,13190629,2796,13187833,24008887,2796,24006091,48875851,2796,48873055,36384172,2796,36381376,9953501,2796,9950705,44274882,2796,44272086,18015773,2796,18012977
2,5364922,2914,5362007,12334360,2914,12331445,927020,2914,924105,13837069,2914,13834154,27036465,2914,27033550,11956682,2914,11953767,22515701,2914,22512786,46044597,2914,46041682,34576405,2914,34573490,9223956,2914,9221041,41677558,2914,41674643,16956805,2914,16953890
3,5364922,2914,5362007,12334360,2914,12331445,927020,2914,924105,13837069,2914,13834154,27036465,2914,27033550,11956682,2914,11953767,22515701,2914,22512786,46044597,2914,46041682,34576405,2914,34573490,9223956,2914,9221041,41677558,2914,41674643,16956805,2914,16953890
4,4591918,3089,4588828,10528163,3089,10525073,633301,3089,630212,12158708,3089,12155619,24342349,3089,24339259,10467042,3089,10463953,20395254,3089,20392165,42287123,3089,42284033,32231546,3089,32228456,8259370,3089,8256280,38416722,3089,38413632,15575908,3089,15572819
5,4591918,3089,4588828,10528163,3089,10525073,633301,3089,630212,12158708,3089,12155619,24342349,3089,24339259,10467042,3089,10463953,20395254,3089,20392165,42287123,3089,42284033,32231546,3089,32228456,8259370,3089,8256280,38416722,3089,38413632,15575908,3089,15572819
6,3951001,3238,3947763,9043094,3238,9039856,392346,3238,389108,11046980,3238,11043742,22232665,3238,22229426,9281983,3238,9278744,18842228,3238,18838990,39751847,3238,39748609,30529365,3238,30526127,7712291,3238,7709053,36260144,3238,36256906,14589741,3238,14586503
7,3951001,3238,3947763,9043094,3238,9039856,392346,3238,389108,11046980,3238,11043742,22232665,3238,22229426,9281983,3238,9278744,18842228,3238,18838990,39751847,3238,39748609,30529365,3238,30526127,7712291,3238,7709053,36260144,3238,36256906,14589741,3238,14586503
8,3433799,3449,3430349,7577669,3449,7574220,122169,3449,118719,9817211,3449,9813761,19950470,3449,19947020,7623358,3449,7619908,17240538,3449,17237088,35810846,3449,35807396,28025672,3449,28022222,6953149,3449,6949699,33085786,3449,33082336,12987731,3449,12984282
9,3433799,3449,3430349,7577669,3449,7574220,122169,3449,118719,9817211,3449,9813761,19950470,3449,19947020,7623358,3449,7619908,17240538,3449,17237088,35810846,3449,35807396,28025672,3449,28022222,6953149,3449,6949699,33085786,3449,33082336,12987731,3449,12984282
10,2912539,3664,2908875,6361737,3664,6358073,19908,3664,16244,8331724,3664,8328060,17964074,3664,17960410,6424252,3664,6420588,15418805,3664,15415140,32323370,3664,32319706,25994452,3664,25990788,5948112,3664,5944448,29954267,3664,29950602,11665692,3664,11662028
11,2912539,3664,2908875,6361737,3664,6358073,19908,3664,16244,8331724,3664,8328060,17964074,3664,17960410,6424252,3664,6420588,15418805,3664,15415140,32323370,3664,32319706,25994452,3664,25990788,5948112,3664,5944448,29954267,3664,29950602,11665692,3664,11662028
12,2556282,3859,2552423,5558800,3859,5554941,3859,3859,0,7462594,3859,7458735,16609022,3859,16605163,5466932,3859,5463073,14180693,3859,14176833,29439881,3859,29436022,24222107,3859,24218248,5315229,3859,5311370,27448498,3859,27444639,10413534,3859,10409674
13,2556282,3859,2552423,5558800,3859,5554941,3859,3859,0,7462594,3859,7458735,16609022,3859,16605163,5466932,3859,5463073,14180693,3859,14176833,29439881,3859,29436022,24222107,3859,24218248,5315229,3859,5311370,27448498,3859,27444639,10413534,3859,10409674
14,2299425,3973,2295452,5020744,3973,5016771,3973,3973,0,6670943,3973,6666970,15580740,3973,15576766,4922464,3973,4918491,13137126,3973,13133152,27319500,3973,27315526,22880925,3973,22876952,4733308,3973,4729335,25459987,3973,25456013,9588784,3973,9584810
15,2294547,3980,2290566,5005466,3980,5001485,3980,3980,0,6657278,3980,6653297,15564161,3980,15560181,4905886,3980,4901906,13123713,3980,13119732,27290009,3980,27286028,22867260,3980,22863279,4728542,3980,4724561,25440940,3980,25436959,9579493,3980,9575512
