Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,4145179,2796,4142383,2796,2796,0,4145179,2796,4142383,2073987,2796,2071191,6216370,2796,6213574,687668,2796,684872,7243679,2796,7240883,2796,2796,0,345232,2796,342436,687668,2796,684872,2796,2796,0
2,2796,2796,0,3941846,2796,3939050,2796,2796,0,3941846,2796,3939050,1972321,2796,1969525,5911372,2796,5908576,656700,2796,653904,6892229,2796,6889433,2796,2796,0,329748,2796,326952,656700,2796,653904,2796,2796,0
3,2849,2849,0,3865438,2849,3862589,2849,2849,0,3865438,2849,3862589,1934144,2849,1931294,5796733,2849,5793883,640650,2849,637801,6753435,2849,6750585,2849,2849,0,321750,2849,318900,640650,2849,637801,2849,2849,0
4,2839,2839,0,3716826,2839,3713986,2839,2839,0,3716826,2839,3713986,1859833,2839,1856993,5573819,2839,5570979,646252,2839,643413,6538939,2839,6536099,2839,2839,0,324546,2839,321706,646252,2839,643413,2839,2839,0
5,2834,2834,0,3718422,2834,3715587,2834,2834,0,3718422,2834,3715587,1860628,2834,1857793,5576216,2834,5573381,646634,2834,643799,6541915,2834,6539080,2834,2834,0,324734,2834,321899,646634,2834,643799,2834,2834,0
6,2816,2816,0,3595455,2816,3592638,2816,2816,0,3595455,2816,3592638,1799135,2816,1796319,5391774,2816,5388958,619342,2816,616526,6316564,2816,6313747,2816,2816,0,311079,2816,308263,619342,2816,616526,2816,2816,0
7,2816,2816,0,3595455,2816,3592638,2816,2816,0,3595455,2816,3592638,1799135,2816,1796319,5391774,2816,5388958,619342,2816,616526,6316564,2816,6313747,2816,2816,0,311079,2816,308263,619342,2816,616526,2816,2816,0
8,2782,2782,0,3631653,2782,3628871,2782,2782,0,3631653,2782,3628871,1817218,2782,1814435,5446089,2782,5443307,590605,2782,587822,6327823,2782,6325040,2782,2782,0,296693,2782,293911,590605,2782,587822,2782,2782,0
9,2774,2774,0,3664024,2774,3661250,2774,2774,0,3664024,2774,3661250,1833399,2774,1830625,5494650,2774,5491875,592784,2774,590010,6379665,2774,6376890,2774,2774,0,297779,2774,295005,592784,2774,590010,2774,2774,0
10,2797,2797,0,3503458,2797,3500661,2797,2797,0,3503458,2797,3500661,1753127,2797,1750330,5253789,2797,5250991,528035,2797,525238,6041646,2797,6038849,2797,2797,0,265416,2797,262619,528035,2797,525238,2797,2797,0
11,2832,2832,0,3465443,2832,3462611,2832,2832,0,3465443,2832,3462611,1734137,2832,1731305,5196749,2832,5193916,516636,2832,513804,5967455,2832,5964622,2832,2832,0,259734,2832,256902,516636,2832,513804,2832,2832,0
