Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13571791,2796,13568995,1198727,2796,1195931,7315036,2796,7312240,9455677,2796,9452881,13190629,2796,13187833,7703471,2796,7700675,36158759,2796,36155963,16832868,2796,16830072,4438384,2796,4435588,22796784,2796,22793988,18015773,2796,18012977
2,5330972,2956,5328015,12120290,2956,12117333,837699,2956,834742,6567692,2956,6564735,8278620,2956,8275663,11734465,2956,11731508,7170610,2956,7167653,33560023,2956,33557066,15711446,2956,15708489,4048163,2956,4045206,21241147,2956,21238190,16648754,2956,16645797
3,5330972,2956,5328015,12120290,2956,12117333,837699,2956,834742,6567692,2956,6564735,8278620,2956,8275663,11734465,2956,11731508,7170610,2956,7167653,33560023,2956,33557066,15711446,2956,15708489,4048163,2956,4045206,21241147,2956,21238190,16648754,2956,16645797
4,4720940,3123,4717816,10597498,3123,10594374,553639,3123,550516,5780269,3123,5777145,7088058,3123,7084935,10347017,3123,10343893,6493961,3123,6490837,30898327,3123,30895203,14557013,3123,14553889,3650638,3123,3647514,19633924,3123,19630801,15248508,3123,15245384
5,4720940,3123,4717816,10597498,3123,10594374,553639,3123,550516,5780269,3123,5777145,7088058,3123,7084935,10347017,3123,10343893,6493961,3123,6490837,30898327,3123,30895203,14557013,3123,14553889,3650638,3123,3647514,19633924,3123,19630801,15248508,3123,15245384
6,4303341,3257,4300084,9508890,3257,9505633,360583,3257,357325,5188304,3257,5185047,6259619,3257,6256362,9214753,3257,9211496,6029577,3257,6026319,28952686,3257,28949429,13713994,3257,13710737,3446006,3257,3442749,18443830,3257,18440572,14312773,3257,14309516
7,4303341,3257,4300084,9508890,3257,9505633,360583,3257,357325,5188304,3257,5185047,6259619,3257,6256362,9214753,3257,9211496,6029577,3257,6026319,28952686,3257,28949429,13713994,3257,13710737,3446006,3257,3442749,18443830,3257,18440572,14312773,3257,14309516
8,4028458,3345,4025112,8945532,3345,8942187,290082,3345,286737,4905025,3345,4901679,5814979,3345,5811634,8720383,3345,8717038,5704301,3345,5700956,27707822,3345,27704476,13117028,3345,13113683,3276734,3345,3273388,17594291,3345,17590945,13627744,3345,13624398
9,4028458,3345,4025112,8945532,3345,8942187,290082,3345,286737,4905025,3345,4901679,5814979,3345,5811634,8720383,3345,8717038,5704301,3345,5700956,27707822,3345,27704476,13117028,3345,13113683,3276734,3345,3273388,17594291,3345,17590945,13627744,3345,13624398
10,3319134,3535,3315599,7350295,3535,7346760,102744,3535,99209,4052871,3535,4049336,4637382,3535,4633847,7454266,3535,7450731,4838341,3535,4834806,25420498,3535,25416963,12202745,3535,12199209,2998023,3535,2994488,16272250,3535,16268715,12531320,3535,12527785
11,3319134,3535,3315599,7350295,3535,7346760,102744,3535,99209,4052871,3535,4049336,4637382,3535,4633847,7454266,3535,7450731,4838341,3535,4834806,25420498,3535,25416963,12202745,3535,12199209,2998023,3535,2994488,16272250,3535,16268715,12531320,3535,12527785
12,2964233,3688,2960544,6425744,3688,6422056,25021,3688,21332,3496062,3688,3492373,4010721,3688,4007033,6379383,3688,6375694,4384016,3688,4380327,23106123,3688,23102434,11302826,3688,11299137,2625229,3688,2621540,14883490,3688,14879801,11288374,3688,11284685
13,2964233,3688,2960544,6425744,3688,6422056,25021,3688,21332,3496062,3688,3492373,4010721,3688,4007033,6379383,3688,6375694,4384016,3688,4380327,23106123,3688,23102434,11302826,3688,11299137,2625229,3688,2621540,14883490,3688,14879801,11288374,3688,11284685
14,2529053,3875,2525178,5364691,3875,5360816,3875,3875,0,2849160,3875,2845285,3332459,3875,3328584,5221880,3875,5218005,3777172,3875,3773297,20647514,3875,20643638,10390722,3875,10386847,2237292,3875,2233417,13417875,3875,13413999,9980257,3875,9976382
15,2529053,3875,2525178,5364691,3875,5360816,3875,3875,0,2849160,3875,2845285,3332459,3875,3328584,5221880,3875,5218005,3777172,3875,3773297,20647514,3875,20643638,10390722,3875,10386847,2237292,3875,2233417,13417875,3875,13413999,9980257,3875,9976382
16,2258765,3975,2254790,4728806,3975,4724830,3975,3975,0,2475839,3975,2471863,2933279,3975,2929303,4757783,3975,4753808,3383425,3975,3379449,19791062,3975,19787086,10111965,3975,10107989,2159609,3975,2155633,13017254,3975,13013278,9662025,3975,9658049
17,2258765,3975,2254790,4728806,3975,4724830,3975,3975,0,2475839,3975,2471863,2933279,3975,2929303,4757783,3975,4753808,3383425,3975,3379449,19791062,3975,19787086,10111965,3975,10107989,2159609,3975,2155633,13017254,3975,13013278,9662025,3975,9658049
18,1816106,4104,1812001,3799868,4104,3795763,4104,4104,0,1987867,4104,1983762,2354986,4104,2350882,4076520,4104,4072415,2722106,4104,2718002,18419068,4104,18414963,9594842,4104,9590737,2007024,4104,2002920,12233483,4104,12229379,9031739,4104,9027635
19,1807287,4120,1803167,3772954,4120,3768834,4120,4120,0,1969787,4120,1965667,2339329,4120,2335208,4046237,4120,4042117,2708870,4120,2704750,18372837,4120,18368717,9582285,4120,9578165,2001798,4120,1997678,12211785,4120,12207665,9012716,4120,9008596
20,1744979,4208,1740770,3586610,4208,3582401,4208,4208,0,1845840,4208,1841631,2230602,4208,2226393,3611009,4208,3606800,2615364,4208,2611155,17435658,4208,17431449,9158518,4208,9154309,1889002,4208,1884793,11534203,4208,11529994,8483520,4208,8479311
21,1749309,4201,1745108,3599633,4201,3595431,4201,4201,0,1854525,4201,1850323,2238194,4201,2233992,3625370,4201,3621169,2621863,4201,2617662,17457888,4201,17453687,9164606,4201,9160405,1891539,4201,1887338,11544619,4201,11540417,8492669,4201,8488468
22,1514520,4398,1510122,3233442,4398,3229043,576212,4398,571814,1300889,4398,1296491,2320952,4398,2316554,2871101,4398,2866703,2007263,4398,2002865,15016891,4398,15012493,8472779,4398,8468380,1590105,4398,1585706,10026114,4398,10021716,7269352,4398,7264954
23,1449482,4360,1445122,3219718,4360,3215358,160144,4360,155783,1540920,4360,1536560,2012266,4360,2007905,3002958,4360,2998598,2172044,4360,2167684,15489094,4360,15484734,8476534,4360,8472174,1627062,4360,1622702,10187349,4360,10182989,7407517,4360,7403157
24,1385346,4531,1380814,3040865,4531,3036333,692267,4531,687735,1163758,4531,1159227,2254903,4531,2250371,2539359,4531,2534827,1754421,4531,1749889,13586683,4531,13582151,7842398,4531,7837866,1327251,4531,1322720,8999770,4531,8995238,6376607,4531,6372076
25,1414967,4517,1410449,3158759,4517,3154242,599944,4517,595427,1302633,4517,1298115,2284111,4517,2279593,2706025,4517,2701508,1848326,4517,1843808,13853240,4517,13848723,7840012,4517,7835495,1346506,4517,1341989,9086259,4517,9081742,6449806,4517,6445289
26,1305876,4711,1301165,2988289,4711,2983578,776174,4711,771463,1219824,4711,1215112,2425590,4711,2420878,2046757,4711,2042045,1455027,4711,1450315,11363133,4711,11358421,6720909,4711,6716197,999431,4711,994720,7341330,4711,7336618,5057127,4711,5052415
27,1311802,4726,1307076,3034548,4726,3029821,807276,4726,802550,1222918,4726,1218191,2480300,4726,2475574,2075928,4726,2071201,1454989,4726,1450263,11356667,4726,11351941,6733421,4726,6728695,997485,4726,992759,7333963,4726,7329237,5050536,4726,5045810
28,1328769,4957,1323812,3196511,4957,3191553,1288151,4957,1283194,1069468,4957,1064511,2930179,4957,2925221,1683980,4957,1679022,1177741,4957,1172783,9325958,4957,9321001,6045883,4957,6040925,731843,4957,726886,5983480,4957,5978522,3979813,4957,3974856
29,1279416,4916,1274499,3162176,4916,3157259,1089107,4916,1084190,1107852,4916,1102936,2738902,4916,2733986,1729334,4916,1724417,1292200,4916,1287284,9472487,4916,9467571,6013820,4916,6008903,741758,4916,736842,6018726,4916,6013809,4011734,4916,4006817
30,1287961,5173,1282787,3345442,5173,3340269,1823173,5173,1818000,911799,5173,906626,3418635,5173,3413461,1495146,5173,1489973,775322,5173,770148,7528898,5173,7523724,5543617,5173,5538444,488218,5173,483045,4886089,5173,4880916,3092550,5173,3087376
31,1176594,5099,1171495,3132765,5099,3127666,1383135,5099,1378036,985265,5099,980165,2956156,5099,2951057,1535957,5099,1530858,941433,5099,936334,7853310,5099,7848211,5413630,5099,5408530,511376,5099,506277,4985507,5099,4980407,3176041,5099,3170942
32,1177246,5283,1171963,3409300,5283,3404017,1925553,5283,1920270,891366,5283,886083,3541887,5283,3536604,1526994,5283,1521711,603397,5283,598114,6870738,5283,6865455,5305185,5283,5299902,413090,5283,407807,4419722,5283,4414438,2752327,5283,2747044
33,1131973,5257,1126716,3276262,5257,3271004,1757407,5257,1752149,914150,5257,908892,3344401,5257,3339144,1490954,5257,1485696,629874,5257,624616,6954100,5257,6948842,5240654,5257,5235396,419195,5257,413937,4446393,5257,4441135,2774503,5257,2769245
34,1349699,5539,1344160,4051479,5539,4045939,2705128,5539,2699589,901773,5539,896234,4521360,5539,4515821,1566775,5539,1561235,338512,5539,332973,5229098,5539,5223558,4932101,5539,4926561,239539,5539,233999,3391416,5539,3385876,1995183,5539,1989643
35,1137807,5438,1132369,3398219,5438,3392781,2001689,5438,1996251,900933,5438,895495,3632040,5438,3626602,1371084,5438,1365646,448115,5438,442677,5522181,5438,5516743,4621861,5438,4616423,260946,5438,255508,3498831,5438,3493393,2078408,5438,2072970
36,1398514,5689,1392825,3950727,5689,3945037,2674431,5689,2668741,1089637,5689,1083948,4663334,5689,4657645,1421551,5689,1415862,132782,5689,127093,4374399,5689,4368709,4301420,5689,4295730,182812,5689,177123,2830275,5689,2824586,1639386,5689,1633697
37,1158606,5553,1153053,3529091,5553,3523538,2133681,5553,2128127,891501,5553,885948,3793866,5553,3788313,1374745,5553,1369192,421077,5553,415524,4624272,5553,4618719,4188079,5553,4182526,205739,5553,200186,2907886,5553,2902332,1707039,5553,1701486
38,1487735,5854,1481881,4471690,5854,4465835,3071109,5854,3065254,1128487,5854,1122633,5246239,5854,5240385,1610333,5854,1604479,96410,5854,90556,3402384,5854,3396529,4107625,5854,4101771,68697,5854,62843,2238876,5854,2233022,1200919,5854,1195065
