Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13571791,2796,13568995,1198727,2796,1195931,15074058,2796,15071262,29006981,2796,29004185,13190629,2796,13187833,24008887,2796,24006091,48875851,2796,48873055,36384172,2796,36381376,9953501,2796,9950705,44274882,2796,44272086,18015773,2796,18012977
2,5373400,2938,5370462,12398870,2938,12395932,949619,2938,946681,14027038,2938,14024100,27145065,2938,27142126,12066380,2938,12063442,22577744,2938,22574806,45760800,2938,45757862,34438368,2938,34435430,9159181,2938,9156243,41552054,2938,41549116,16646570,2938,16643632
3,5373400,2938,5370462,12398870,2938,12395932,949619,2938,946681,14027038,2938,14024100,27145065,2938,27142126,12066380,2938,12063442,22577744,2938,22574806,45760800,2938,45757862,34438368,2938,34435430,9159181,2938,9156243,41552054,2938,41549116,16646570,2938,16643632
4,4766091,3131,4762959,10845805,3131,10842673,626955,3131,623823,12599227,3131,12596096,24412398,3131,24409266,10444568,3131,10441437,20585103,3131,20581971,41454504,3131,41451373,31578271,3131,31575140,8107276,3131,8104145,37778107,3131,37774976,14804702,3131,14801571
5,4766091,3131,4762959,10845805,3131,10842673,626955,3131,623823,12599227,3131,12596096,24412398,3131,24409266,10444568,3131,10441437,20585103,3131,20581971,41454504,3131,41451373,31578271,3131,31575140,8107276,3131,8104145,37778107,3131,37774976,14804702,3131,14801571
6,4251750,3300,4248449,9536444,3300,9533143,416729,3300,413428,11274357,3300,11271056,21953126,3300,21949825,8901452,3300,8898151,18659679,3300,18656378,37252539,3300,37249238,28779732,3300,28776431,7093170,3300,7089870,34021495,3300,34018194,12989066,3300,12985765
7,4251750,3300,4248449,9536444,3300,9533143,416729,3300,413428,11274357,3300,11271056,21953126,3300,21949825,8901452,3300,8898151,18659679,3300,18656378,37252539,3300,37249238,28779732,3300,28776431,7093170,3300,7089870,34021495,3300,34018194,12989066,3300,12985765
8,3844814,3449,3841365,8532841,3449,8529392,239629,3449,236180,10280961,3449,10277512,20261360,3449,20257911,7836848,3449,7833399,17366964,3449,17363515,34402153,3449,34398704,26956809,3449,26953360,6426902,3449,6423453,31544699,3449,31541250,11827106,3449,11823657
9,3844814,3449,3841365,8532841,3449,8529392,239629,3449,236180,10280961,3449,10277512,20261360,3449,20257911,7836848,3449,7833399,17366964,3449,17363515,34402153,3449,34398704,26956809,3449,26953360,6426902,3449,6423453,31544699,3449,31541250,11827106,3449,11823657
10,3523265,3642,3519622,7615162,3642,7611519,99087,3642,95444,9061196,3642,9057554,17962686,3642,17959043,6420166,3642,6416523,15594073,3642,15590430,29952580,3642,29948937,23875776,3642,23872133,5390461,3642,5386818,27504846,3642,27501203,9926199,3642,9922556
11,3523265,3642,3519622,7615162,3642,7611519,99087,3642,95444,9061196,3642,9057554,17962686,3642,17959043,6420166,3642,6416523,15594073,3642,15590430,29952580,3642,29948937,23875776,3642,23872133,5390461,3642,5386818,27504846,3642,27501203,9926199,3642,9922556
12,2942885,3881,2939003,6320829,3881,6316947,18552,3881,14671,7524216,3881,7520334,15861408,3881,15857526,5215354,3881,5211472,13696661,3881,13692779,26193816,3881,26189935,21596179,3881,21592297,4408536,3881,4404655,24170587,3881,24166705,8496748,3881,8492866
13,2942885,3881,2939003,6320829,3881,6316947,18552,3881,14671,7524216,3881,7520334,15861408,3881,15857526,5215354,3881,5211472,13696661,3881,13692779,26193816,3881,26189935,21596179,3881,21592297,4408536,3881,4404655,24170587,3881,24166705,8496748,3881,8492866
14,2767386,4027,2763359,5842698,4027,5838670,4747,4027,720,6803172,4027,6799144,14764932,4027,14760905,4582159,4027,4578132,12777561,4027,12773534,23973582,4027,23969555,20155347,4027,20151320,3831217,4027,3827190,22212151,4027,22208123,7574347,4027,7570320
15,2767386,4027,2763359,5842698,4027,5838670,4747,4027,720,6803172,4027,6799144,14764932,4027,14760905,4582159,4027,4578132,12777561,4027,12773534,23973582,4027,23969555,20155347,4027,20151320,3831217,4027,3827190,22212151,4027,22208123,7574347,4027,7570320
