Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5438062,2796,5435266,8306437,2796,8303641,2796,2796,0,3172653,2796,3169857,6041027,2796,6038231,6431785,2796,6428989,8388344,2796,8385548,30972493,2796,30969697,16292997,2796,16290201,4780820,2796,4778024,23481656,2796,23478860,18015773,2796,18012977
2,5030685,2905,5027780,7663579,2905,7660673,2905,2905,0,2873805,2905,2870900,5506699,2905,5503793,5943132,2905,5940226,7762490,2905,7759584,29391840,2905,29388935,15614890,2905,15611984,4408901,2905,4405995,22209232,2905,22206327,16956811,2905,16953905
3,5015120,2919,5012200,7639042,2919,7636123,2919,2919,0,2862487,2919,2859567,5486409,2919,5483490,5929149,2919,5926229,7740810,2919,7737890,29356790,2919,29353871,15599561,2919,15596641,4401066,2919,4398147,22179247,2919,22176327,16931783,2919,16928863
4,4708053,3002,4705050,7156592,3002,7153589,3002,3002,0,2643570,3002,2640568,5092110,3002,5089107,5654530,3002,5651527,7251962,3002,7248960,28081114,3002,28078111,15077409,3002,15074406,4048155,3002,4045153,21227241,3002,21224238,16074128,3002,16071126
5,4698091,3012,4695079,7140938,3012,7137926,3012,3012,0,2636471,3012,2633459,5079318,3012,5076306,5645436,3012,5642424,7238002,3012,7234990,28058413,3012,28055401,15067381,3012,15064369,4043164,3012,4040152,21207791,3012,21204779,16057920,3012,16054908
6,4140478,3155,4137323,6273552,3155,6270396,3155,3155,0,2265052,3155,2261896,4398125,3155,4394970,5139092,3155,5135936,6377235,3155,6374079,26130010,3155,26126855,14249887,3155,14246731,3542593,3155,3539437,19714561,3155,19711406,14732649,3155,14729493
7,4133568,3162,4130406,6262748,3162,6259586,3162,3162,0,2260296,3162,2257133,4389476,3162,4386313,5132590,3162,5129427,6367430,3162,6364267,26113764,3162,26110602,14242604,3162,14239442,3539107,3162,3535944,19700637,3162,19697474,14721072,3162,14717910
8,3628083,3288,3624795,5479145,3288,5475856,3288,3288,0,1931677,3288,1928389,3782739,3288,3779451,4688337,3288,4685049,5602345,3288,5599057,24619490,3288,24616202,13529512,3288,13526223,3271456,3288,3268167,18495355,3288,18492066,13802784,3288,13799495
9,3611152,3306,3607845,5452844,3306,5449537,3306,3306,0,1920537,3306,1917230,3762229,3306,3758922,4671787,3306,4668480,5577893,3306,5574586,24577829,3306,24574522,13510671,3306,13507364,3262575,3306,3259268,18459721,3306,18456414,13773036,3306,13769730
10,3395630,3404,3392225,5121472,3404,5118067,3404,3404,0,1788705,3404,1785300,3514547,3404,3511142,4180634,3404,4177229,5207500,3404,5204096,22770187,3404,22766782,12668019,3404,12664614,2872115,3404,2868710,17040903,3404,17037498,12573683,3404,12570278
11,3375334,3428,3371906,5090038,3428,5086610,3428,3428,0,1775634,3428,1772206,3490339,3428,3486911,4161106,3428,4157678,5178123,3428,5174695,22720683,3428,22717254,12645346,3428,12641918,2861770,3428,2858341,16998620,3428,16995191,12538422,3428,12534993
12,2876367,3614,2872753,4323710,3614,4320095,3614,3614,0,1472888,3614,1469274,2920231,3614,2916616,3476993,3614,3473378,4398949,3614,4395334,20227775,3614,20224160,11460481,3614,11456867,2344475,3614,2340860,15035824,3614,15032210,10890702,3614,10887087
13,2876367,3614,2872753,4323710,3614,4320095,3614,3614,0,1472888,3614,1469274,2920231,3614,2916616,3476993,3614,3473378,4398949,3614,4395334,20227775,3614,20224160,11460481,3614,11456867,2344475,3614,2340860,15035824,3614,15032210,10890702,3614,10887087
