Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,438370,2796,435574,1125766,2796,1122970,1198727,2796,1195931,2796,2796,0,1346253,2796,1343457,548065,2796,545269,2796,2796,0,2796,2796,0,542666,2796,539870,2796,2796,0,2796,2796,0,2796,2796,0
2,409877,2763,407114,989394,2763,986630,1081998,2763,1079234,2763,2763,0,1199352,2763,1196589,477728,2763,474965,2763,2763,0,2763,2763,0,464925,2763,462162,2763,2763,0,2763,2763,0,2763,2763,0
3,409877,2763,407114,989394,2763,986630,1081998,2763,1079234,2763,2763,0,1199352,2763,1196589,477728,2763,474965,2763,2763,0,2763,2763,0,464925,2763,462162,2763,2763,0,2763,2763,0,2763,2763,0
4,397981,2756,395225,966977,2756,964220,1055179,2756,1052423,2756,2756,0,1166488,2756,1163732,464240,2756,461484,2756,2756,0,2756,2756,0,460442,2756,457686,2756,2756,0,2756,2756,0,2756,2756,0
5,397981,2756,395225,966977,2756,964220,1055179,2756,1052423,2756,2756,0,1166488,2756,1163732,464240,2756,461484,2756,2756,0,2756,2756,0,460442,2756,457686,2756,2756,0,2756,2756,0,2756,2756,0
6,373468,2743,370725,792296,2743,789553,920460,2743,917716,2743,2743,0,982086,2743,979342,368799,2743,366055,2743,2743,0,2743,2743,0,359946,2743,357202,2743,2743,0,2743,2743,0,2743,2743,0
7,373468,2743,370725,792296,2743,789553,920460,2743,917716,2743,2743,0,982086,2743,979342,368799,2743,366055,2743,2743,0,2743,2743,0,359946,2743,357202,2743,2743,0,2743,2743,0,2743,2743,0
8,331893,2737,329156,657453,2737,654716,790931,2737,788194,2737,2737,0,820149,2737,817412,295314,2737,292577,2737,2737,0,2737,2737,0,299078,2737,296340,2737,2737,0,2737,2737,0,2737,2737,0
9,331893,2737,329156,657453,2737,654716,790931,2737,788194,2737,2737,0,820149,2737,817412,295314,2737,292577,2737,2737,0,2737,2737,0,299078,2737,296340,2737,2737,0,2737,2737,0,2737,2737,0
