231,324,492,229,327,506,195,278,406,184,256,362
273,384,577,275,388,593,234,334,487,222,308,435
235,330,493,242,336,513,204,291,423,193,268,377
359,503,751,362,514,778,315,447,648,296,412,579
261,362,539,264,373,560,234,329,473,218,303,424
215,300,446,219,310,468,198,275,397,182,253,355
150,208,308,152,215,324,135,191,275,126,175,246
227,315,466,231,325,484,207,294,422,194,271,380
170,236,349,173,243,363,155,220,317,146,204,286
235,326,480,238,334,496,214,305,439,203,284,398
367,509,743,369,518,762,334,476,685,319,448,627
282,391,569,285,398,586,258,370,529,245,351,485
300,416,602,303,423,618,274,391,558,260,366,514
281,392,566,285,398,580,258,370,528,245,344,485
322,446,644,327,463,657,296,422,600,281,395,553
295,407,586,300,421,599,272,389,555,259,365,510
285,391,561,291,404,584,271,389,562,258,366,512
252,341,483,258,356,512,246,356,516,235,336,472
235,317,446,242,335,481,235,342,496,225,323,452
204,274,383,210,290,412,203,293,422,194,277,386
195,264,369,201,277,395,194,281,406,185,265,371
181,244,338,188,258,363,182,266,386,174,250,353
160,215,296,166,227,317,160,235,340,153,221,311
136,184,256,141,194,274,135,200,291,129,188,267
117,158,221,121,166,236,115,170,247,110,160,227
111,150,212,115,157,224,105,154,221,100,142,200
98,132,187,101,136,196,91,130,187,86,120,167
95,127,179,97,130,187,86,122,174,82,111,156
69,93,132,71,95,138,63,89,128,60,81,114
66,89,127,67,91,133,59,83,119,56,76,106
90,120,171,90,122,178,78,110,157,74,100,138
79,104,148,80,106,153,68,95,135,64,86,119
55,73,106,56,76,111,49,69,98,46,63,88
48,64,92,49,66,97,42,60,85,40,54,76
55,73,105,56,75,109,48,68,96,46,62,86
63,84,120,64,85,124,55,77,108,52,69,96
53,69,98,53,70,101,45,63,89,43,57,79
31,42,61,33,43,65,28,40,58,27,37,52
33,44,65,34,46,69,30,43,62,29,39,55
32,43,63,33,44,67,29,41,60,28,38,53
28,38,55,29,39,58,25,36,51,24,33,46
15,20,30,16,21,32,13,20,28,13,17,25
10,14,21,11,14,21,9,14,19,9,12,17
4,6,9,5,6,9,4,6,8,4,5,8
4,5,8,5,5,8,3,5,7,3,5,7
9,12,17,10,12,18,8,11,15,7,10,14
10,14,21,11,14,22,9,13,18,9,12,17
9,12,18,10,12,18,8,11,16,8,10,14
7,9,14,8,9,14,6,9,12,6,8,11
4,6,9,5,6,9,4,6,8,4,5,8
2,3,4,3,2,4,2,3,3,2,2,3
1,1,1,1,1,1,0,1,1,1,1,1
0,0,0,1,0,0,0,1,0,0,0,0
0,0,0,1,-1,-1,0,0,-1,0,0,0
0,0,0,1,-1,-1,0,0,-1,0,0,0
0,0,0,0,0,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
