Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,20,20,20,20,20,20,20,20,20,20,20,20
1,20,20,20,20,20,20,20,20,20,20,20,20
2,19,20,21,20,20,21,22,21,20,20,21,20
3,19,20,21,20,20,21,22,21,20,20,21,20
4,20,20,21,20,21,22,22,22,21,21,21,22
5,20,20,21,20,21,22,22,22,21,21,21,22
6,19,20,21,21,22,24,24,21,21,22,21,24
7,19,20,21,21,22,24,24,21,21,22,21,24
8,19,21,21,21,22,26,24,22,21,22,21,24
9,19,21,21,21,22,26,24,22,21,22,21,24
10,19,21,21,21,23,27,25,22,22,23,22,26
11,19,21,21,21,23,27,25,22,22,23,22,26
12,20,22,21,21,25,29,27,23,22,22,22,28
13,20,22,21,21,25,29,27,23,22,22,22,28
14,19,22,22,21,26,30,29,25,22,22,22,28
15,19,22,22,21,26,30,29,25,22,22,22,28
16,18,21,23,21,26,32,31,25,22,22,23,30
17,18,21,23,21,26,32,31,25,22,22,23,30
18,19,23,22,21,29,34,32,27,23,22,23,30
19,19,23,22,21,29,34,32,27,23,22,23,30
20,19,24,23,21,29,38,32,30,24,21,25,33
21,19,24,23,21,29,38,32,30,24,21,25,33
22,19,26,21,21,32,39,35,30,25,23,24,34
23,19,26,21,21,32,39,35,30,25,23,24,34
24,18,27,21,23,35,39,38,31,25,23,24,36
25,18,27,21,23,35,39,38,31,25,23,24,36
26,18,28,22,22,36,42,41,34,26,23,25,40
27,18,28,22,22,36,42,41,34,26,23,25,40
28,19,27,23,23,40,45,43,35,25,23,26,43
29,19,27,23,23,40,45,43,35,25,23,26,43
30,20,28,23,24,43,47,45,39,26,23,27,47
31,20,28,23,24,43,47,45,39,26,23,27,47
32,18,27,23,24,47,51,46,42,26,23,27,50
33,18,27,23,24,47,51,46,42,26,23,27,50
34,19,27,22,25,52,48,47,46,26,24,27,53
35,19,27,22,25,52,48,47,46,26,24,27,53
36,19,28,22,26,57,48,47,47,27,24,28,59
37,19,28,22,26,57,48,47,47,27,24,28,59
38,18,25,21,26,58,45,46,48,29,25,30,64
39,18,25,21,26,58,45,46,48,29,25,30,64
40,18,26,20,26,60,44,47,51,28,27,32,67
41,18,26,20,26,60,44,47,51,28,27,32,67
42,20,25,21,25,62,46,47,57,30,27,32,67
43,20,25,21,25,62,46,47,57,30,27,32,67
44,19,24,21,26,67,43,48,63,31,29,32,73
45,19,24,21,26,67,43,48,63,31,29,32,73
46,18,25,20,25,75,45,53,63,31,30,33,73
47,18,25,20,25,75,45,53,63,31,30,33,73
48,19,25,22,24,70,43,55,63,31,29,35,79
49,19,25,22,24,70,43,55,63,31,29,35,79
50,19,26,20,26,73,43,59,68,31,29,37,84
51,19,26,20,26,73,43,59,68,31,29,37,84
52,19,25,22,25,70,45,60,68,33,28,36,94
53,19,25,22,25,70,45,60,68,33,28,36,94
54,20,24,22,25,70,43,60,71,31,30,38,105
55,20,24,22,25,70,43,60,71,31,30,38,105
56,18,24,21,26,69,46,59,73,31,28,38,105
57,18,24,21,26,69,46,59,73,31,28,38,105
58,19,24,20,26,72,43,57,72,31,28,39,105
59,19,24,20,26,72,43,57,72,31,28,39,105
60,20,24,21,25,66,46,61,76,32,29,38,105
61,20,24,21,25,66,46,61,76,32,29,38,105
62,20,24,21,26,70,44,60,74,31,27,39,105
63,20,24,21,26,70,44,60,74,31,27,39,105
64,19,24,22,26,69,43,60,69,32,29,41,105
65,19,24,22,26,69,43,60,69,32,29,41,105
66,18,26,21,24,70,44,59,69,33,27,40,105
67,18,26,21,24,70,44,59,69,33,27,40,105
68,19,25,22,26,73,45,60,70,32,27,41,105
69,19,25,22,26,73,45,60,70,32,27,41,105
70,18,24,22,26,67,46,60,75,31,27,41,105
71,18,24,22,26,67,46,60,75,31,27,41,105
72,17,23,21,25,65,44,57,80,31,25,40,105
73,17,23,21,25,65,44,57,80,31,25,40,105
74,16,22,21,25,67,44,56,79,31,25,40,105
75,16,22,21,25,67,44,56,79,31,25,40,105
76,16,22,20,24,67,44,57,83,31,24,41,103
77,16,22,20,24,67,44,57,83,31,24,41,103
78,14,22,20,23,63,45,57,84,32,26,41,105
79,14,22,20,23,63,45,57,84,32,26,41,105
80,15,21,21,24,65,46,58,82,32,25,42,105
81,15,21,21,24,65,46,58,82,32,25,42,105
82,15,23,19,24,66,42,58,79,32,25,42,105
83,15,23,19,24,66,42,58,79,32,25,42,105
