Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13571791,2796,13568995,1198727,2796,1195931,15074058,2796,15071262,29006981,2796,29004185,13190629,2796,13187833,24008887,2796,24006091,48875851,2796,48873055,36384172,2796,36381376,9953501,2796,9950705,44274882,2796,44272086,18015773,2796,18012977
2,5209102,2989,5206112,11820796,2989,11817806,803429,2989,800439,13462263,2989,13459274,26445006,2989,26442017,11474944,2989,11471955,22140544,2989,22137554,44813246,2989,44810256,33923881,2989,33920891,8962048,2989,8959058,40813398,2989,40810408,16449109,2989,16446119
3,5209102,2989,5206112,11820796,2989,11817806,803429,2989,800439,13462263,2989,13459274,26445006,2989,26442017,11474944,2989,11471955,22140544,2989,22137554,44813246,2989,44810256,33923881,2989,33920891,8962048,2989,8959058,40813398,2989,40810408,16449109,2989,16446119
4,4878909,3129,4875779,10977771,3129,10974642,610590,3129,607461,12636141,3129,12633012,24678609,3129,24675480,10295643,3129,10292514,20850673,3129,20847543,41691601,3129,41688472,31723068,3129,31719939,8288841,3129,8285712,37902596,3129,37899467,15033715,3129,15030586
5,4878909,3129,4875779,10977771,3129,10974642,610590,3129,607461,12636141,3129,12633012,24678609,3129,24675480,10295643,3129,10292514,20850673,3129,20847543,41691601,3129,41688472,31723068,3129,31719939,8288841,3129,8285712,37902596,3129,37899467,15033715,3129,15030586
6,4470929,3290,4467639,10030692,3290,10027402,429022,3290,425731,11383490,3290,11380200,22881162,3290,22877872,9301187,3290,9297897,19315700,3290,19312410,38319236,3290,38315946,29675504,3290,29672214,7284820,3290,7281530,34808967,3290,34805677,13666910,3290,13663620
7,4470929,3290,4467639,10030692,3290,10027402,429022,3290,425731,11383490,3290,11380200,22881162,3290,22877872,9301187,3290,9297897,19315700,3290,19312410,38319236,3290,38315946,29675504,3290,29672214,7284820,3290,7281530,34808967,3290,34805677,13666910,3290,13663620
8,4142898,3407,4139490,9100555,3407,9097147,269974,3407,266566,10374511,3407,10371103,21348526,3407,21345118,8319123,3407,8315715,18137390,3407,18133982,35940109,3407,35936701,28171569,3407,28168161,6685514,3407,6682106,32734541,3407,32731133,12832360,3407,12828952
9,4142898,3407,4139490,9100555,3407,9097147,269974,3407,266566,10374511,3407,10371103,21348526,3407,21345118,8319123,3407,8315715,18137390,3407,18133982,35940109,3407,35936701,28171569,3407,28168161,6685514,3407,6682106,32734541,3407,32731133,12832360,3407,12828952
10,3757357,3573,3753784,8141237,3573,8137664,130941,3573,127368,9289455,3573,9285882,19753651,3573,19750078,7270344,3573,7266770,16849331,3573,16845757,33013926,3573,33010353,26397181,3573,26393608,5946269,3573,5942696,30177922,3573,30174349,11652385,3573,11648812
11,3757357,3573,3753784,8141237,3573,8137664,130941,3573,127368,9289455,3573,9285882,19753651,3573,19750078,7270344,3573,7266770,16849331,3573,16845757,33013926,3573,33010353,26397181,3573,26393608,5946269,3573,5942696,30177922,3573,30174349,11652385,3573,11648812
12,3344080,3765,3340314,7085205,3765,7081439,33926,3765,30160,8175228,3765,8171462,17724191,3765,17720425,6025807,3765,6022041,15271007,3765,15267241,29582713,3765,29578947,24122008,3765,24118242,5174731,3765,5170965,27224666,3765,27220900,10231639,3765,10227873
13,3344080,3765,3340314,7085205,3765,7081439,33926,3765,30160,8175228,3765,8171462,17724191,3765,17720425,6025807,3765,6022041,15271007,3765,15267241,29582713,3765,29578947,24122008,3765,24118242,5174731,3765,5170965,27224666,3765,27220900,10231639,3765,10227873
14,3129941,3904,3126036,6554957,3904,6551052,7738,3904,3833,7475691,3904,7471786,16461574,3904,16457669,5346056,3904,5342151,14241361,3904,14237456,27247709,3904,27243804,22534927,3904,22531022,4599302,3904,4595397,25142651,3904,25138747,9236877,3904,9232972
15,3129941,3904,3126036,6554957,3904,6551052,7738,3904,3833,7475691,3904,7471786,16461574,3904,16457669,5346056,3904,5342151,14241361,3904,14237456,27247709,3904,27243804,22534927,3904,22531022,4599302,3904,4595397,25142651,3904,25138747,9236877,3904,9232972
