Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,20,20,20,20,20,20,20,20,20,20,20,20
1,20,20,20,20,20,20,20,20,20,20,20,20
2,21,21,21,19,20,20,20,21,21,22,22,20
3,21,21,21,19,20,20,20,21,21,22,22,20
4,21,22,22,19,21,22,21,22,21,22,21,21
5,21,22,22,19,21,22,21,22,21,22,21,21
6,21,24,22,21,23,22,21,23,23,23,22,21
7,21,24,22,21,23,22,21,23,23,23,22,21
8,21,25,22,21,24,24,23,25,23,24,24,23
9,21,25,22,21,24,24,23,25,23,24,24,23
10,23,27,24,23,27,26,25,26,26,25,26,23
11,23,27,24,23,27,26,25,26,26,25,26,23
12,23,28,25,23,27,26,27,26,26,27,27,23
13,23,28,25,23,27,26,27,26,26,27,27,23
14,24,30,25,25,29,27,27,27,29,30,27,23
15,24,30,25,25,29,27,27,27,29,30,27,23
16,25,30,25,27,29,29,29,28,31,30,28,25
17,25,30,25,27,29,29,29,28,31,30,28,25
18,26,32,25,29,32,31,30,31,34,30,30,27
19,26,32,25,29,32,31,30,31,34,30,30,27
20,26,32,25,30,33,35,31,34,38,31,31,28
21,26,32,25,30,33,35,31,34,38,31,31,28
22,28,32,26,32,36,39,31,37,41,31,33,29
23,28,32,26,32,36,39,31,37,41,31,33,29
24,28,32,25,34,38,39,31,38,41,32,35,30
25,28,32,25,34,38,39,31,38,41,32,35,30
26,28,35,24,35,39,41,32,43,41,32,38,31
27,28,35,24,35,39,41,32,43,41,32,38,31
28,28,35,24,35,42,43,36,43,46,33,40,32
29,28,35,24,35,42,43,36,43,46,33,40,32
30,29,33,25,36,42,40,39,44,48,36,42,36
31,29,33,25,36,42,40,39,44,48,36,42,36
32,31,33,25,38,42,43,41,44,49,37,44,39
33,31,33,25,38,42,43,41,44,49,37,44,39
34,29,32,25,43,45,42,42,49,49,41,46,39
35,29,32,25,43,45,42,42,49,49,41,46,39
36,30,32,25,46,48,40,44,53,52,37,46,44
37,30,32,25,46,48,40,44,53,52,37,46,44
38,29,33,24,48,49,41,47,57,58,37,48,42
39,29,33,24,48,49,41,47,57,58,37,48,42
40,30,34,25,46,46,41,52,54,58,36,48,40
41,30,34,25,46,46,41,52,54,58,36,48,40
42,29,33,26,46,45,39,48,54,62,38,47,40
43,29,33,26,46,45,39,48,54,62,38,47,40
44,29,33,25,46,47,42,49,53,67,36,51,39
45,29,33,25,46,47,42,49,53,67,36,51,39
46,30,34,24,45,49,40,52,58,70,36,46,42
47,30,34,24,45,49,40,52,58,70,36,46,42
48,30,33,24,46,48,40,59,57,67,38,50,42
49,30,33,24,46,48,40,59,57,67,38,50,42
50,29,32,25,48,48,40,55,53,67,37,50,41
51,29,32,25,48,48,40,55,53,67,37,50,41
52,30,34,24,48,47,40,52,59,69,37,50,42
53,30,34,24,48,47,40,52,59,69,37,50,42
54,30,32,25,47,44,39,52,53,74,37,51,44
55,30,32,25,47,44,39,52,53,74,37,51,44
56,29,32,24,50,47,40,58,55,75,37,48,40
57,29,32,24,50,47,40,58,55,75,37,48,40
58,30,33,24,50,49,40,54,53,81,37,48,43
59,30,33,24,50,49,40,54,53,81,37,48,43
60,31,32,25,49,47,40,53,56,78,38,50,42
61,31,32,25,49,47,40,53,56,78,38,50,42
62,31,31,25,50,46,39,56,56,76,37,46,41
63,31,31,25,50,46,39,56,56,76,37,46,41
64,30,31,25,47,49,42,57,54,76,36,50,40
65,30,31,25,47,49,42,57,54,76,36,50,40
66,31,32,24,47,49,42,51,57,75,38,50,42
67,31,32,24,47,49,42,51,57,75,38,50,42
68,30,31,24,46,48,41,54,58,80,38,48,44
69,30,31,24,46,48,41,54,58,80,38,48,44
70,30,34,25,46,49,39,53,57,77,36,46,40
71,30,34,25,46,49,39,53,57,77,36,46,40
72,31,33,24,47,48,39,56,54,78,35,48,43
73,31,33,24,47,48,39,56,54,78,35,48,43
74,31,34,25,50,46,39,54,57,77,36,48,41
75,31,34,25,50,46,39,54,57,77,36,48,41
76,31,31,24,49,45,39,58,56,86,36,51,42
77,31,31,24,49,45,39,58,56,86,36,51,42
78,30,34,25,50,49,41,59,55,97,38,50,39
79,30,34,25,50,49,41,59,55,97,38,50,39
80,29,33,25,51,44,39,58,53,87,37,47,39
81,29,33,25,51,44,39,58,53,87,37,47,39
82,32,34,24,49,44,42,55,54,95,36,45,42
83,32,34,24,49,44,42,55,54,95,36,45,42
