Step,Power[cd],Power[W]
0,0,0
1,2796.0,106.6272
2,2940.46,109.18140000000001
3,2940.46,109.18140000000001
4,3009.2416000000003,110.45850000000003
5,3009.2416000000003,110.45850000000003
6,3227.2799709999995,117.69540000000002
7,3227.2799709999995,117.69540000000002
8,3418.6273741699997,123.65520000000001
9,3418.6273741699997,123.65520000000001
10,3583.4655243226994,129.18930000000003
11,3583.4655243226994,129.18930000000003
12,3682.9784087074336,131.74350000000004
13,3682.9784087074336,131.74350000000004
14,3903.3716373904654,140.25750000000002
15,3903.3716373904654,140.25750000000002
16,4160.536411879804,147.4944
17,4160.536411879804,147.4944
18,4247.98150230554,150.9
19,4236.118899218423,150.9
20,4361.799667399678,154.7313
21,4373.212649278693,154.7313
22,4522.324895299536,159.83970000000002
23,4526.459516638817,159.83970000000002
24,4686.327477882953,164.94810000000004
25,4706.30824682718,164.94810000000004
26,4865.003583632837,170.05650000000003
27,4858.923009895954,170.05650000000003
28,5120.451155290764,179.42190000000002
29,5084.3542877224845,179.42190000000002
30,5195.592442008159,181.55040000000002
31,5156.529749759856,181.55040000000002
32,5417.786606818475,189.21300000000002
33,5431.65625545161,189.21300000000002
34,5644.334233727373,196.4499
35,5609.05216270995,196.4499
36,5813.307442287371,201.98400000000004
37,5623.62560617314,201.98400000000004
38,5912.5928547338435,205.38959999999997
39,5724.717865598856,205.38959999999997
40,5729.498460924048,199.00410000000005
41,5668.4337547226705,199.00410000000005
42,5770.812108670153,200.70690000000005
43,5654.913440893105,200.70690000000005
44,5776.233937541702,200.70690000000002
45,5758.038562373311,200.70690000000002
46,5957.815222641057,207.09240000000003
47,5795.542648378704,207.09240000000003
48,5967.449141161469,207.0924
49,5843.467855548305,207.0924
50,6041.6255945630655,209.2209
51,5843.467855548305,209.2209
52,5894.472600396712,204.96390000000002
53,5828.928467284571,204.96390000000002
54,6033.328440095918,209.22090000000006
55,5908.201065300202,209.22090000000006
56,5995.921605926369,207.9438
57,5947.901025274087,207.9438
58,6093.4576167846735,211.3494
59,5989.332594588907,211.3494
60,6151.413703762055,214.32930000000005
61,6017.693350099893,214.32930000000005
62,6010.174339574797,208.79520000000005
63,5990.642978515863,208.79520000000005
64,6169.222042515983,213.9036
65,6018.503792675937,213.9036
66,6156.067148842273,214.755
67,6081.658740476275,214.755
68,6368.45002336792,220.28910000000005
69,6081.658740476275,220.28910000000005
70,6140.983383081407,213.0522
71,6063.885939578531,213.0522
72,6175.601461950474,214.755
73,6135.024805183617,214.755
74,6275.359830749273,217.30920000000003
75,6135.024805183617,217.30920000000003
76,6342.77455724769,220.2891
77,6135.024805183617,220.2891
78,6268.791204390462,218.1606
79,6135.024805183617,218.1606
80,6352.696470601484,220.71480000000003
81,6135.024805183617,220.71480000000003
82,6199.315390492557,215.6064
83,6152.849495802142,215.6064
84,6315.31978847021,219.4377
85,6160.236010573888,219.4377
86,6270.922366029574,218.16060000000007
87,6182.617150332282,218.16060000000007
88,6430.593046972436,223.269
89,6182.617150332282,223.269
90,6466.451583860656,224.12040000000002
91,6182.617150332282,224.12040000000002
92,6384.342970451388,221.99190000000004
93,6182.617150332282,221.99190000000004
94,6262.819508063025,217.73490000000004
95,6174.932959015234,217.73490000000004
96,6481.93759734254,225.82319999999999
97,6174.932959015234,225.82319999999999
98,6507.896245587295,226.2489
99,6174.932959015234,226.2489
100,6399.337902724878,221.99190000000004
101,6174.932959015234,221.99190000000004
102,6344.894000570895,220.71480000000003
103,6200.487708707184,220.71480000000003
104,6357.408510264722,220.71480000000005
105,6200.487708707184,220.71480000000005
106,6357.63027265758,220.71480000000003
107,6200.487708707184,220.71480000000003
108,6514.701598322187,227.10030000000006
109,6200.487708707184,227.10030000000006
110,6441.101337100809,223.269
111,6200.487708707184,223.269
112,6311.198109846827,219.012
113,6208.095058111063,219.012
114,6340.564353448244,220.2891
115,6208.095058111063,220.2891
116,6413.421098877921,222.84330000000003
117,6208.095058111063,222.84330000000003
118,6335.443668682073,220.28910000000002
119,6208.095058111063,220.28910000000002
120,6338.786317074048,220.28910000000002
121,6208.095058111063,220.28910000000002
122,6403.306678423908,222.41760000000005
123,6208.095058111063,222.41760000000005
124,6524.270448941341,227.1003
125,6208.095058111063,227.1003
126,6495.194565984345,225.82320000000004
127,6208.095058111063,225.82320000000004
128,6198.368425091325,215.60640000000004
129,6175.274581029833,215.60640000000004
130,6356.205240892697,221.56620000000007
131,6185.598475117066,221.56620000000007
132,6403.730631346027,222.41760000000002
133,6185.598475117066,222.41760000000002
134,6378.825174926153,221.14049999999997
135,6185.598475117066,221.14049999999997
136,6420.0246985899985,223.6947
137,6185.598475117066,223.6947
138,6321.873973725953,218.58630000000002
139,6185.598475117066,218.58630000000002
140,6397.34314925347,221.9919
141,6185.598475117066,221.9919
142,6318.367264556575,219.8634
143,6185.598475117066,219.8634
144,6447.929491935937,223.6947
145,6185.598475117066,223.6947
146,6411.192900203673,223.269
147,6185.598475117066,223.269
148,6405.6088367787925,222.41760000000005
149,6185.598475117066,222.41760000000005
150,6431.694064682407,224.12040000000005
151,6185.598475117066,224.12040000000005
152,6480.856605051508,225.3975
153,6185.598475117066,225.3975
154,6304.481535188921,219.012
155,6185.598475117066,219.012
156,6317.042732824488,219.8634
157,6185.598475117066,219.8634
158,6325.244667988059,220.28910000000005
159,6229.467462088248,220.28910000000005
160,6379.947101639928,221.1405
161,6229.467462088248,221.1405
162,6325.565200923672,219.43770000000004
163,6262.3701098645815,219.43770000000004
