Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,233,233,233,233,233,233,233,233,233,233,233,233
1,233,233,233,233,233,233,233,233,233,233,233,233
2,256,260,237,260,256,244,246,246,258,258,244,239
3,256,260,237,260,256,244,246,246,258,258,244,239
4,269,292,242,276,263,242,259,246,281,266,254,251
5,269,292,242,276,263,242,259,246,281,266,254,251
6,282,298,244,309,261,259,280,261,315,274,277,279
7,282,298,244,309,261,259,280,261,315,274,277,279
8,310,327,261,337,284,259,277,287,337,271,299,288
9,310,327,261,337,284,259,277,287,337,271,299,288
10,313,337,267,334,319,285,282,308,371,279,317,302
11,313,337,267,334,319,285,282,308,371,279,317,302
12,345,368,277,334,322,287,302,329,371,282,352,305
13,345,368,277,334,322,287,302,329,371,282,352,305
14,359,375,283,374,348,313,332,352,367,282,384,305
15,359,375,277,374,348,313,332,352,367,282,384,305
16,380,390,269,370,344,332,339,359,393,313,430,342
17,380,390,277,370,344,332,339,359,393,313,430,342
18,411,433,275,366,347,342,359,381,429,323,468,362
19,411,433,277,366,347,342,359,381,429,323,468,362
20,415,437,275,385,358,352,399,419,437,332,468,362
21,415,437,277,385,358,352,399,419,437,332,468,362
22,440,433,275,412,369,384,395,419,463,372,483,380
23,440,433,277,412,369,384,395,419,463,372,483,380
24,470,476,272,428,402,400,423,444,468,383,502,411
25,440,433,277,428,402,400,423,444,468,383,502,411
26,453,472,275,433,442,436,473,440,506,429,517,411
27,440,433,277,433,442,436,473,440,506,429,517,411
28,479,455,283,437,478,479,497,457,511,472,538,427
29,440,433,277,437,442,436,497,457,511,472,538,427
30,448,481,277,472,495,440,512,489,511,515,602,427
31,440,433,277,472,442,436,512,489,511,515,602,427
32,479,429,272,505,491,431,533,485,511,520,632,453
33,440,433,277,505,442,436,533,485,511,515,632,453
34,492,455,269,515,495,484,543,538,516,551,702,448
35,440,433,277,505,442,436,543,538,516,515,702,448
36,462,446,269,566,455,440,570,586,526,525,723,498
37,440,433,277,505,442,436,570,586,526,515,723,448
38,470,468,280,510,491,431,565,604,568,510,752,453
39,440,433,277,505,442,436,565,604,568,515,752,448
40,484,476,286,566,447,449,616,670,636,505,812,498
41,440,433,277,505,442,436,616,604,636,515,752,448
42,470,481,283,561,460,453,609,610,662,500,797,448
43,440,433,277,505,442,436,609,610,636,515,797,448
44,435,463,283,520,473,449,683,647,662,525,885,466
45,440,433,277,505,442,436,609,610,662,515,797,448
46,470,446,269,545,455,427,670,665,741,494,813,457
47,440,433,277,505,442,436,670,610,741,515,797,448
48,479,485,266,510,455,457,731,659,734,489,869,502
49,440,433,277,505,442,436,670,610,734,515,797,448
50,440,446,286,550,486,436,711,634,749,520,789,498
51,440,433,277,505,442,436,670,610,734,515,797,448
52,484,459,277,561,451,427,697,616,785,510,845,457
53,440,433,277,505,442,436,697,610,785,515,797,448
54,475,442,286,566,486,423,781,683,793,505,797,453
55,440,433,277,505,442,436,697,610,785,515,797,448
56,466,446,269,525,442,449,732,641,785,520,893,498
57,440,433,277,505,442,436,697,610,785,515,797,448
58,475,472,275,520,451,427,767,604,801,510,805,498
59,440,433,277,505,442,436,697,610,801,515,797,448
60,466,485,269,525,442,444,697,604,873,525,877,493
61,440,433,277,505,442,436,697,610,873,515,797,448
62,444,472,264,505,442,423,711,653,969,525,869,462
63,440,433,277,505,442,436,697,610,969,515,797,448
64,479,463,277,535,464,444,781,659,989,525,829,475
65,440,433,277,505,442,436,697,610,969,515,797,448
66,453,446,264,530,491,449,781,610,960,510,821,480
67,440,433,277,505,442,436,697,610,969,515,797,448
68,479,429,272,525,438,440,739,647,1057,520,869,480
69,440,433,277,505,442,436,697,610,969,515,797,448
70,453,459,275,520,482,449,774,641,1028,494,829,498
71,440,433,277,505,442,436,697,610,969,515,797,448
72,470,468,264,505,473,414,704,641,1028,494,885,484
73,440,433,277,505,442,436,697,610,969,515,797,448
74,488,455,286,535,495,440,711,653,1018,510,885,475
75,440,433,277,505,442,436,697,610,969,515,797,448
76,475,446,283,540,486,444,774,659,969,525,821,444
77,440,433,277,505,442,436,697,610,969,515,797,448
78,462,485,266,566,442,436,781,622,1008,525,837,502
79,440,433,277,505,442,436,697,610,969,515,797,448
80,470,476,264,500,478,418,711,634,1047,500,869,502
81,440,433,277,505,442,436,697,610,969,515,797,448
82,453,485,280,561,464,444,690,671,1066,520,797,502
83,440,433,277,505,442,436,697,610,969,515,797,448
84,492,459,280,530,451,436,690,653,1028,489,893,462
85,440,433,277,505,442,436,697,610,969,515,797,448
86,466,429,286,545,478,449,690,604,1047,530,805,498
87,440,433,277,505,442,436,697,610,969,515,797,448
88,466,472,286,561,482,431,774,677,998,500,813,484
89,440,433,277,505,442,436,697,610,969,515,797,448
90,479,433,272,550,473,449,746,665,1018,520,797,502
91,440,433,277,505,442,436,697,610,969,515,797,448
92,492,468,269,535,486,440,711,647,989,500,821,448
93,440,433,277,505,442,436,697,610,969,515,797,448
94,475,476,280,515,451,423,781,647,998,525,837,462
95,440,433,277,505,442,436,697,610,969,515,797,448
96,466,442,266,525,486,440,774,610,989,500,877,471
97,440,433,277,505,442,436,697,610,969,515,797,448
98,440,437,280,566,478,418,725,634,1066,510,821,480
99,440,433,277,505,442,436,697,610,969,515,797,448
100,453,468,277,540,460,418,732,671,1086,500,869,493
101,440,433,277,505,442,436,697,610,969,515,797,448
102,435,433,280,510,491,427,732,677,1008,510,885,453
103,440,433,277,505,442,436,697,610,969,515,797,448
104,484,459,264,505,438,436,739,683,979,515,845,480
105,440,433,277,505,442,436,697,610,979,515,797,448
106,484,485,275,500,473,449,767,665,1057,515,893,498
107,440,433,277,505,442,436,697,610,979,515,797,448
108,435,429,269,535,451,440,697,634,969,494,821,484
109,440,433,277,505,442,436,697,610,969,515,797,448
110,475,437,264,561,438,436,753,641,969,494,789,493
111,440,433,277,505,442,436,697,610,969,515,797,448
112,453,472,286,525,478,449,753,604,1057,520,797,484
113,440,433,277,505,442,436,697,610,969,515,797,448
114,492,429,272,556,486,440,760,641,1008,515,869,466
115,440,433,277,505,442,436,697,610,969,515,797,448
116,492,472,264,515,482,444,760,659,1008,530,861,489
117,440,433,277,505,442,436,697,610,969,515,797,448
118,435,442,266,540,482,449,690,647,989,489,869,489
119,440,433,277,505,442,436,690,610,969,515,797,448
120,435,437,286,545,442,436,739,677,1086,505,789,475
121,440,433,277,505,442,436,690,610,969,515,797,448
122,453,455,286,520,438,427,711,653,1057,500,869,444
123,440,433,277,505,442,436,690,610,969,515,797,448
124,470,429,280,505,455,414,690,641,969,489,797,493
125,440,433,277,505,442,436,690,610,969,515,797,448
126,444,463,264,566,451,449,683,610,1047,500,789,453
127,440,433,277,505,442,436,683,610,969,515,797,448
128,462,459,266,545,469,423,677,659,1066,505,877,471
129,440,433,277,505,442,436,683,610,969,515,797,448
130,475,468,283,550,491,444,683,677,979,500,789,498
131,440,433,277,505,442,436,683,610,969,515,797,448
132,462,437,280,561,451,427,765,653,1037,525,869,498
133,440,433,277,505,442,436,683,610,969,515,797,448
134,466,429,277,550,447,414,738,616,1076,530,853,484
135,440,433,277,505,442,436,683,610,1076,515,797,448
136,453,459,277,540,491,414,677,610,1065,515,805,453
137,440,433,277,505,442,436,677,610,1076,515,797,448
138,453,442,283,556,447,449,717,610,1108,489,869,493
139,440,433,277,505,442,436,677,610,1076,515,797,448
140,466,476,283,520,486,427,683,622,1162,500,837,475
141,440,433,277,505,442,436,677,610,1076,515,797,448
142,484,459,272,556,464,449,744,622,1205,510,845,493
143,440,433,277,505,442,436,677,610,1076,515,797,448
144,448,481,275,520,455,418,731,671,1173,520,885,480
145,440,433,277,505,442,436,677,610,1076,515,797,448
146,470,476,272,550,442,436,731,641,1151,525,829,462
147,440,433,277,505,442,436,677,610,1076,515,797,448
148,444,463,280,540,482,414,704,671,1162,500,805,444
149,440,433,277,505,442,436,677,610,1076,515,797,448
150,453,455,286,530,442,444,738,641,1097,530,853,462
151,440,433,277,505,442,436,677,610,1076,515,797,448
152,475,455,286,545,447,449,670,659,1108,489,845,462
153,440,433,277,505,442,436,670,610,1076,515,797,448
154,457,437,275,540,495,436,730,653,1205,515,885,471
155,440,433,277,505,442,436,670,610,1076,515,797,448
156,488,476,283,540,442,418,723,677,1162,530,805,498
157,440,433,277,505,442,436,670,610,1076,515,797,448
158,448,450,286,556,495,444,717,604,1119,515,877,484
159,440,433,277,505,442,436,670,610,1076,515,797,448
160,475,433,283,540,451,444,670,647,1173,505,861,475
161,440,433,277,505,442,436,670,610,1076,515,797,448
162,479,485,280,515,438,418,690,634,1184,500,893,462
163,440,433,277,505,442,436,670,610,1076,515,797,448
164,484,476,272,561,495,427,663,659,1108,530,829,466
165,440,433,277,505,442,436,670,610,1076,515,797,448
166,488,446,275,510,469,449,717,671,1097,515,861,448
167,440,433,277,505,442,436,670,610,1076,515,797,448
168,488,442,272,520,455,444,744,604,1151,510,837,466
169,440,433,277,505,442,436,670,610,1076,515,797,448
170,453,476,264,556,478,440,676,610,1076,505,829,484
171,440,433,277,505,442,436,670,610,1076,515,797,448
172,492,433,275,515,451,414,737,641,1130,525,885,489
173,440,433,277,505,442,436,670,610,1076,515,797,448
174,484,468,275,556,447,423,697,659,1097,520,821,502
175,440,433,277,505,442,436,670,610,1076,515,797,448
176,466,468,280,500,438,418,676,671,1108,510,797,489
177,440,433,277,505,442,436,670,610,1076,515,797,448
178,453,442,275,561,495,414,703,653,1194,505,845,493
179,440,433,277,505,442,436,670,610,1076,515,797,448
180,462,472,277,540,478,418,697,610,1130,494,877,471
181,440,433,277,505,442,436,670,610,1076,515,797,448
182,488,472,272,535,438,440,670,604,1130,510,789,471
183,440,433,277,505,442,436,670,610,1076,515,797,448
184,492,429,280,540,438,418,683,622,1141,520,837,448
185,440,433,277,505,442,436,670,610,1076,515,797,448
186,440,481,280,561,469,414,744,604,1162,489,805,489
187,440,433,277,505,442,436,670,610,1076,515,797,448
188,484,472,280,530,455,431,690,641,1151,489,829,475
189,440,433,277,505,442,436,670,610,1076,515,797,448
190,488,459,272,500,460,427,717,604,1194,494,877,453
191,440,433,277,505,442,436,670,610,1076,515,797,448
192,440,468,275,545,486,440,737,628,1087,515,893,471
193,440,433,277,505,442,436,670,610,1076,515,797,448
194,448,429,283,545,442,436,703,683,1184,515,885,489
195,440,433,277,505,442,436,670,610,1076,515,797,448
196,470,437,269,561,478,431,703,671,1087,489,885,457
197,440,433,277,505,442,436,670,610,1076,515,797,448
198,484,437,280,510,473,431,703,677,1065,494,869,502
199,440,433,277,505,442,436,670,610,1076,515,797,448
200,484,455,277,515,438,436,717,610,1151,525,869,475
201,440,433,277,505,442,436,670,610,1076,515,797,448
202,457,433,283,535,442,414,690,647,1205,494,821,444
203,440,433,277,505,442,436,670,610,1076,515,797,448
204,448,485,280,515,486,423,697,634,1076,505,837,453
205,440,433,277,505,442,436,670,610,1076,515,797,448
206,444,472,272,525,486,418,730,677,1184,494,837,502
207,440,433,277,505,442,436,670,610,1076,515,797,448
208,448,446,269,561,447,444,710,628,1130,530,853,484
209,440,433,277,505,442,436,670,610,1076,515,797,448
210,448,459,286,505,438,436,717,610,1097,489,789,457
211,440,433,277,505,442,436,670,610,1076,515,797,448
212,457,468,286,505,460,423,737,610,1108,494,869,453
213,440,433,277,505,442,436,670,610,1076,515,797,448
214,462,450,266,556,442,414,690,622,1162,494,821,466
215,440,433,277,505,442,436,670,610,1076,515,797,448
216,440,468,275,520,464,431,710,610,1130,520,861,498
217,440,433,277,505,442,436,670,610,1076,515,797,448
218,444,455,280,510,455,436,703,665,1130,489,885,448
219,440,433,277,505,442,436,670,610,1076,515,797,448
220,492,433,280,550,455,449,663,604,1130,520,893,448
221,440,433,277,505,442,436,670,610,1076,515,797,448
222,488,463,286,500,447,418,663,616,1065,520,789,498
223,440,433,277,505,442,436,663,610,1076,515,797,448
224,462,481,266,535,491,449,656,683,1184,500,805,448
225,440,433,277,505,442,436,656,610,1076,515,797,448
226,470,468,286,561,473,444,722,604,1194,505,805,462
227,440,433,277,505,442,436,656,610,1076,515,797,448
228,479,455,266,556,486,440,663,671,1087,510,869,489
229,440,433,277,505,442,436,656,610,1076,515,797,448
230,440,429,283,510,473,427,656,634,1130,520,885,498
231,440,433,277,505,442,436,656,610,1076,515,797,448
232,440,485,269,515,478,436,696,616,1141,530,837,502
233,440,433,277,505,442,436,656,610,1076,515,797,448
234,462,468,286,525,491,414,702,683,1205,494,893,457
235,440,433,277,505,442,436,656,610,1076,515,797,448
236,444,463,264,520,469,440,676,665,1162,500,789,462
237,440,433,277,505,442,436,656,610,1076,515,797,448
238,466,481,283,510,495,431,702,659,1097,494,853,471
239,440,433,277,505,442,436,656,610,1076,515,797,448
240,448,485,275,535,482,414,676,610,1087,520,813,493
241,440,433,277,505,442,436,656,610,1076,515,797,448
242,488,455,283,556,469,423,716,659,1173,515,893,471
243,440,433,277,505,442,436,656,610,1076,515,797,448
244,488,446,266,550,455,414,729,665,1130,515,821,448
245,440,433,277,505,442,436,656,610,1076,515,797,448
246,457,481,286,505,491,427,656,622,1194,530,885,457
247,440,433,277,505,442,436,656,610,1076,515,797,448
248,466,433,275,505,495,440,696,677,1194,530,805,498
249,440,433,277,505,442,436,656,610,1076,515,797,448
250,479,459,283,510,473,431,656,683,1151,525,845,471
251,440,433,277,505,442,436,656,610,1076,515,797,448
252,435,459,269,530,491,427,670,671,1173,525,837,457
253,440,433,277,505,442,436,656,610,1076,515,797,448
254,444,468,283,556,469,414,696,671,1162,515,869,471
255,440,433,277,505,442,436,656,610,1076,515,797,448
256,484,463,277,500,473,418,676,671,1205,525,893,466
257,440,433,277,505,442,436,656,610,1076,515,797,448
258,435,450,280,530,469,444,670,683,1162,510,893,475
259,440,433,277,505,442,436,656,610,1076,515,797,448
260,492,476,286,535,451,449,689,647,1087,525,845,444
261,440,433,277,505,442,436,656,610,1076,515,797,448
262,484,455,283,545,469,418,656,677,1119,520,853,493
263,440,433,277,505,442,436,656,610,1076,515,797,448
264,492,442,269,515,473,436,709,653,1097,520,813,493
265,440,433,277,505,442,436,656,610,1076,515,797,448
266,453,481,280,520,442,414,676,659,1151,515,829,498
267,440,433,277,505,442,436,656,610,1076,515,797,448
268,448,472,266,561,460,444,716,622,1162,510,821,453
269,440,433,277,505,442,436,656,610,1076,515,797,448
270,484,472,275,515,473,431,670,683,1087,530,829,444
271,440,433,277,505,442,436,656,610,1076,515,797,448
272,470,446,264,556,460,440,722,665,1087,520,869,489
273,440,433,277,505,442,436,656,610,1076,515,797,448
274,444,446,269,520,478,427,683,604,1065,510,869,489
275,440,433,277,505,442,436,656,610,1076,515,797,448
276,488,429,272,545,447,427,735,641,1119,515,853,471
277,440,433,277,505,442,436,656,610,1076,515,797,448
278,453,442,286,505,447,431,709,628,1151,515,837,471
279,440,433,277,505,442,436,656,610,1076,515,797,448
280,444,429,272,545,442,440,663,641,1130,515,877,493
281,440,433,277,505,442,436,656,610,1076,515,797,448
282,457,429,283,505,478,436,656,665,1184,530,869,453
283,440,433,277,505,442,436,656,610,1076,515,797,448
284,444,442,283,515,447,423,663,659,1119,500,845,466
285,440,433,277,505,442,436,663,610,1076,515,797,448
286,435,429,275,515,464,436,696,641,1173,500,885,484
287,440,433,277,505,442,436,663,610,1076,515,797,448
288,440,481,286,550,495,423,656,628,1108,500,869,466
289,440,433,277,505,442,436,656,610,1076,515,797,448
290,466,437,280,500,464,436,722,665,1108,489,893,493
291,440,433,277,505,442,436,656,610,1076,515,797,448
292,462,450,272,505,469,414,650,665,1097,489,797,448
293,440,433,277,505,442,436,650,610,1076,515,797,448
294,448,455,277,556,473,431,689,659,1173,515,805,471
295,440,433,277,505,442,436,650,610,1076,515,797,448
296,470,437,266,515,438,444,702,622,1119,515,869,493
297,440,433,277,505,442,436,650,610,1076,515,797,448
298,462,446,264,505,455,427,721,622,1162,500,877,466
299,440,433,277,505,442,436,650,610,1076,515,797,448
300,435,485,286,561,438,444,650,622,1173,530,789,475
301,440,433,277,505,442,436,650,610,1076,515,797,448
302,462,485,272,550,478,449,689,622,1184,489,853,493
303,440,433,277,505,442,436,650,610,1076,515,797,448
304,488,485,286,540,478,418,721,622,1162,505,861,444
305,440,433,277,505,442,436,650,610,1076,515,797,448
306,457,485,266,525,455,449,689,653,1087,515,845,493
307,440,433,277,505,442,436,650,610,1076,515,797,448
308,440,433,286,535,491,418,669,641,1184,530,805,480
309,440,433,277,505,442,436,650,610,1076,515,797,448
310,488,437,283,505,473,444,689,604,1173,505,789,453
311,440,433,277,505,442,436,650,610,1076,515,797,448
312,488,437,277,510,460,436,702,659,1173,505,837,448
313,440,433,277,505,442,436,650,610,1076,515,797,448
314,492,476,280,561,482,440,669,616,1097,530,829,480
315,440,433,277,505,442,436,650,610,1076,515,797,448
316,479,459,277,550,486,440,663,647,1108,505,797,466
317,440,433,277,505,442,436,663,610,1076,515,797,448
318,457,472,277,561,460,436,696,647,1130,494,845,462
319,440,433,277,505,442,436,663,610,1076,515,797,448
320,488,429,286,520,469,423,723,659,1076,505,797,498
321,440,433,277,505,442,436,663,610,1076,515,797,448
322,470,476,266,556,473,418,663,604,1065,525,805,453
323,440,433,277,505,442,436,663,610,1076,515,797,448
324,488,476,269,505,495,436,663,671,1151,505,877,453
325,440,433,277,505,442,436,663,610,1076,515,797,448
326,466,433,280,550,438,423,683,677,1194,520,845,480
327,440,433,277,505,442,436,663,610,1076,515,797,448
328,466,455,272,515,455,427,742,647,1065,520,789,475
329,440,433,277,505,442,436,663,610,1076,515,797,448
330,475,468,272,561,473,427,729,622,1141,489,845,462
331,440,433,277,505,442,436,663,610,1076,515,797,448
332,435,472,272,510,464,414,736,647,1151,525,869,493
333,440,433,277,505,442,436,663,610,1076,515,797,448
334,462,455,280,510,438,414,689,683,1205,489,877,502
335,440,433,277,505,442,436,663,610,1076,515,797,448
336,448,468,275,540,473,418,656,653,1076,520,821,462
337,440,433,277,505,442,436,656,610,1076,515,797,448
338,466,459,269,520,442,449,715,653,1130,510,893,489
339,440,433,277,505,442,436,656,610,1076,515,797,448
340,453,463,286,510,464,444,728,616,1184,505,821,466
341,440,433,277,505,442,436,656,610,1076,515,797,448
342,475,429,286,510,486,449,650,647,1151,530,877,484
343,440,433,277,505,442,436,656,610,1076,515,797,448
344,488,450,272,550,478,440,689,677,1141,489,813,462
345,440,433,277,505,442,436,656,610,1076,515,797,448
346,453,468,280,566,460,423,722,653,1141,489,893,498
347,440,433,277,505,442,436,656,610,1076,515,797,448
348,475,455,275,561,460,414,650,683,1130,525,797,453
349,440,433,277,505,442,436,656,610,1076,515,797,448
350,435,485,283,545,486,440,682,610,1205,515,877,475
351,440,433,277,505,442,436,656,610,1076,515,797,448
352,492,472,264,505,438,449,735,622,1141,510,821,462
353,440,433,277,505,442,436,656,610,1076,515,797,448
354,435,468,269,550,486,440,728,622,1130,489,861,444
355,440,433,277,505,442,436,656,610,1076,515,797,448
356,466,446,280,566,447,423,728,677,1162,515,805,453
357,440,433,277,505,442,436,656,610,1076,515,797,448
358,470,433,277,530,455,436,702,622,1130,494,893,457
359,440,433,277,505,442,436,656,610,1076,515,797,448
360,440,437,272,556,451,427,689,628,1141,489,853,466
361,440,433,277,505,442,436,656,610,1076,515,797,448
362,484,429,269,566,491,418,709,634,1184,525,845,484
363,440,433,277,505,442,436,656,610,1076,515,797,448
364,444,446,272,525,451,414,676,634,1087,489,829,471
365,440,433,277,505,442,436,676,610,1087,515,797,448
