Step,Power[cd],Power[W]
0,0,0
1,2796.0,106.6272
2,2905.5099999999998,107.90430000000002
3,2905.5099999999998,107.90430000000002
4,3117.8895000000007,114.71549999999999
5,3117.8895000000007,114.71549999999999
6,3294.596467,119.3982
7,3294.596467,119.3982
8,3458.55765597,124.93230000000004
9,3458.55765597,124.93230000000004
10,3748.5038984586004,134.29770000000002
11,3748.5038984586004,134.29770000000002
12,3992.8665226856724,142.8117
13,3992.8665226856724,142.8117
14,4168.184426709313,147.92010000000002
15,4161.720702506377,147.92010000000002
16,4372.163461691948,155.15700000000004
17,4378.627185894884,155.15700000000004
18,4648.857427056397,164.0967
19,4658.553013360801,164.0967
20,4840.313983782419,169.6308
21,4814.275729645638,169.6308
22,5061.474714267338,176.0163
23,5077.6340247746775,176.0163
24,5318.314835055217,185.3817
25,5311.194939537585,185.3817
26,5653.664979524689,196.87560000000002
27,5513.150627100215,196.87560000000002
28,5787.626492782731,201.984
29,5670.646029379088,201.984
30,5862.165270025622,203.6868
31,5775.580642539446,203.6868
32,5973.040912196751,207.09240000000005
33,5922.95673285086,207.09240000000005
34,6134.972050680131,212.62650000000005
35,6009.339682890727,212.62650000000005
36,6386.4799897058465,220.71480000000003
37,6197.413772924867,220.71480000000003
38,6469.1950382858095,224.12040000000002
39,6220.057694793302,224.12040000000002
40,6495.615133480846,224.9718
41,6308.699187482776,224.9718
42,6682.115320918339,231.35730000000004
43,6389.995879217786,231.35730000000004
44,6655.535610519712,230.08020000000005
45,6497.29748091088,230.08020000000005
46,6668.987270368254,230.50590000000003
47,6490.9119317635195,230.50590000000003
48,6734.099970307849,233.91150000000007
49,6580.184143413493,233.91150000000007
50,6825.005159324844,236.04000000000002
51,6580.184143413493,236.04000000000002
52,6753.613040459411,233.48580000000004
53,6580.184143413493,233.48580000000004
54,6712.166888230696,232.2087
55,6580.184143413493,232.2087
56,6810.851306324211,235.18860000000004
57,6580.184143413493,235.18860000000004
58,6828.031276745834,236.04000000000002
59,6665.814802318739,236.04000000000002
60,6896.700395782862,239.0199
61,6665.814802318739,239.0199
62,6991.412813943928,242.4255
63,6665.814802318739,242.4255
64,6996.160213137345,242.4255
65,6665.814802318739,242.4255
66,6974.729367090322,241.5741
67,6665.814802318739,241.5741
68,7042.652107279114,243.7026
69,6665.814802318739,243.7026
70,6998.69482110779,241.99980000000002
71,6665.814802318739,241.99980000000002
72,6935.889613448917,240.29700000000003
73,6665.814802318739,240.29700000000003
74,6898.661126555824,238.16850000000005
75,6665.814802318739,238.16850000000005
76,6957.208314121756,240.7227
77,6665.814802318739,240.7227
78,6913.964838875112,239.01990000000006
79,6665.814802318739,239.01990000000006
80,6893.245029817455,238.5942
81,6709.019362039113,238.5942
82,6948.902401031815,240.29700000000003
83,6709.019362039113,240.29700000000003
84,6878.669740674888,238.5942
85,6709.019362039113,238.5942
86,6825.93572493063,235.61430000000001
87,6702.381583700431,235.61430000000001
88,6895.394725436659,238.5942
89,6693.3086261591525,238.5942
90,6886.325772632867,238.16850000000005
91,6693.3086261591525,238.16850000000005
92,6862.526601764509,238.16850000000002
93,6693.3086261591525,238.16850000000002
94,6992.839506542998,241.57410000000004
95,6693.3086261591525,241.57410000000004
96,6885.167524476658,238.59420000000003
97,6686.737225603858,238.59420000000003
98,6925.233169741627,239.44560000000004
99,6677.754997637992,239.44560000000004
100,6884.685145229997,238.5942
101,6748.89424312765,238.5942
102,6935.680304891543,239.4456
103,6748.89424312765,239.4456
104,7073.923863995592,245.40540000000001
105,6748.89424312765,245.40540000000001
106,6905.011201593018,239.44560000000004
107,6748.89424312765,239.44560000000004
108,6925.288734722515,239.44560000000004
109,6748.89424312765,239.44560000000004
110,7117.486884802947,245.40540000000001
111,6748.89424312765,245.40540000000001
112,6870.056200548736,237.3171
113,6739.2904449865455,237.3171
114,7011.878397233547,242.42550000000003
115,6739.2904449865455,242.42550000000003
116,6950.6711000105615,240.7227
117,6739.2904449865455,240.7227
118,6958.600677284638,240.7227
119,6777.321485625316,240.7227
120,7037.581830112498,244.12830000000005
121,6777.321485625316,244.12830000000005
122,6998.671647677267,242.42550000000006
123,6777.321485625316,242.42550000000006
124,7033.695034403611,244.55400000000003
125,6777.321485625316,244.55400000000003
126,6930.645931814349,240.72270000000003
127,6767.433415059237,240.72270000000003
128,6970.0247333159405,241.57410000000004
129,6773.939101608979,241.57410000000004
130,6926.6087360532665,239.01990000000004
131,6773.939101608979,239.01990000000004
132,7082.654936808021,244.97970000000004
133,6773.939101608979,244.97970000000004
134,6865.13218569729,237.74280000000005
135,6773.939101608979,237.74280000000005
136,6814.840096057676,235.61430000000001
137,6777.291398579038,235.61430000000001
138,6988.032202727949,241.1484
139,6777.291398579038,241.1484
140,7032.30682024477,243.2769
141,6777.291398579038,243.2769
142,7078.262063958823,245.40540000000004
143,6845.130484311745,245.40540000000004
144,7064.942228868778,244.1283
145,6845.130484311745,244.1283
146,7195.65885526827,249.2367
147,6845.130484311745,249.2367
148,7176.859559044181,248.38530000000003
149,6845.130484311745,248.38530000000003
150,7003.611024439867,242.4255
151,6845.130484311745,242.4255
152,7009.19904984106,244.12830000000002
153,6836.301280640979,244.12830000000002
154,7032.442467196572,243.7026
155,6836.301280640979,243.7026
156,7191.482121898312,249.2367
157,6836.301280640979,249.2367
158,7143.453936121291,247.10820000000004
159,6836.301280640979,247.10820000000004
160,7080.568978139721,245.4054
161,6836.301280640979,245.4054
162,6990.648619374406,242.42550000000006
