Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0
2,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0
3,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0,2719,2719,0
4,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0
5,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0,2553,2553,0
6,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0
7,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0,2402,2402,0
8,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0
9,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0,2288,2288,0
10,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0
11,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0,2169,2169,0
12,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0
13,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0,2063,2063,0
14,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0
15,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0,1964,1964,0
16,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0
17,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0,1866,1866,0
18,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0
19,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0,1799,1799,0
20,1710,1710,0,1710,1710,0,1710,1710,0,1710,1710,0,1710,1710,0,1710,1710,0,1710,1710,0,1710,1710,0,1710,1710,0,1710,1710,0,1710,1710,0,1710,1710,0
