Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5572154,2796,5569358,8826442,2796,8823646,1198727,2796,1195931,2569687,2796,2566891,6480037,2796,6477241,6977055,2796,6974259,8388344,2796,8385548,30972493,2796,30969697,16832868,2796,16830072,4780820,2796,4778024,23481656,2796,23478860,18015773,2796,18012977
2,5066717,2891,5063826,8023816,2891,8020925,1013039,2891,1010148,2354771,2891,2351879,5857481,2891,5854590,6674654,2891,6671763,7638929,2891,7636037,30050564,2891,30047672,16413425,2891,16410534,4518470,2891,4515579,22772778,2891,22769886,17412061,2891,17409169
3,5066717,2891,5063826,8023816,2891,8020925,1013039,2891,1010148,2354771,2891,2351879,5857481,2891,5854590,6674654,2891,6671763,7638929,2891,7636037,30050564,2891,30047672,16413425,2891,16410534,4518470,2891,4515579,22772778,2891,22769886,17412061,2891,17409169
4,4753920,3021,4750899,7396627,3021,7393606,691852,3021,688831,2252643,3021,2249622,5272816,3021,5269794,6010851,3021,6007830,7225940,3021,7222919,28521914,3021,28518893,15605323,3021,15602302,4162044,3021,4159023,21526671,3021,21523650,16379734,3021,16376713
5,4753920,3021,4750899,7396627,3021,7393606,691852,3021,688831,2252643,3021,2249622,5272816,3021,5269794,6010851,3021,6007830,7225940,3021,7222919,28521914,3021,28518893,15605323,3021,15602302,4162044,3021,4159023,21526671,3021,21523650,16379734,3021,16376713
6,4454907,3163,4451744,6817557,3163,6814394,482720,3163,479557,2134564,3163,2131401,4777057,3163,4773894,5421697,3163,5418533,6751397,3163,6748234,26699367,3163,26696204,14729233,3163,14726069,3684811,3163,3681648,20119836,3163,20116673,15136269,3163,15133106
7,4454907,3163,4451744,6817557,3163,6814394,482720,3163,479557,2134564,3163,2131401,4777057,3163,4773894,5421697,3163,5418533,6751397,3163,6748234,26699367,3163,26696204,14729233,3163,14726069,3684811,3163,3681648,20119836,3163,20116673,15136269,3163,15133106
8,4105103,3305,4101797,6213985,3305,6210680,313106,3305,309801,1988913,3305,1985607,4289722,3305,4286417,4817485,3305,4814180,6224762,3305,6221457,24965956,3305,24962651,13860618,3305,13857313,3308132,3305,3304826,18729764,3305,18726458,13983888,3305,13980583
9,4105103,3305,4101797,6213985,3305,6210680,313106,3305,309801,1988913,3305,1985607,4289722,3305,4286417,4817485,3305,4814180,6224762,3305,6221457,24965956,3305,24962651,13860618,3305,13857313,3308132,3305,3304826,18729764,3305,18726458,13983888,3305,13980583
