Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,739853,2796,737057,5871115,2796,5868319,1198727,2796,1195931,12507166,2796,12504370,23873197,2796,23870401,13190629,2796,13187833,16308212,2796,16305416,48875851,2796,48873055,36384172,2796,36381376,9953501,2796,9950705,44274882,2796,44272086,18015773,2796,18012977
2,614216,2882,611333,5326829,2882,5323947,947297,2882,944415,11925186,2882,11922304,22698599,2882,22695717,12433588,2882,12430706,15696978,2882,15694096,47216173,2882,47213291,35256960,2882,35254078,9513073,2882,9510191,42818328,2882,42815446,17370847,2882,17367964
3,614216,2882,611333,5326829,2882,5323947,947297,2882,944415,11925186,2882,11922304,22698599,2882,22695717,12433588,2882,12430706,15696978,2882,15694096,47216173,2882,47213291,35256960,2882,35254078,9513073,2882,9510191,42818328,2882,42815446,17370847,2882,17367964
4,500081,3009,497072,4699258,3009,4696249,705991,3009,702982,10813362,3009,10810353,20911684,3009,20908674,11279261,3009,11276252,14470253,3009,14467244,43837037,3009,43834028,33083135,3009,33080126,8491161,3009,8488151,39713431,3009,39710422,15997854,3009,15994845
5,500081,3009,497072,4699258,3009,4696249,705991,3009,702982,10813362,3009,10810353,20911684,3009,20908674,11279261,3009,11276252,14470253,3009,14467244,43837037,3009,43834028,33083135,3009,33080126,8491161,3009,8488151,39713431,3009,39710422,15997854,3009,15994845
6,417556,3127,414428,4256454,3127,4253326,542406,3127,539278,9917575,3127,9914448,19849541,3127,19846414,10504690,3127,10501562,13694781,3127,13691654,41559742,3127,41556615,31789759,3127,31786632,7746695,3127,7743567,37606138,3127,37603010,15140364,3127,15137236
7,417556,3127,414428,4256454,3127,4253326,542406,3127,539278,9917575,3127,9914448,19849541,3127,19846414,10504690,3127,10501562,13694781,3127,13691654,41559742,3127,41556615,31789759,3127,31786632,7746695,3127,7743567,37606138,3127,37603010,15140364,3127,15137236
8,258607,3341,255265,3342239,3341,3338897,233906,3341,230564,8502058,3341,8498716,17808009,3341,17804667,8904146,3341,8900804,12452028,3341,12448686,37555620,3341,37552279,29348888,3341,29345546,6704050,3341,6700708,34129817,3341,34126475,13619361,3341,13616019
9,258607,3341,255265,3342239,3341,3338897,233906,3341,230564,8502058,3341,8498716,17808009,3341,17804667,8904146,3341,8900804,12452028,3341,12448686,37555620,3341,37552279,29348888,3341,29345546,6704050,3341,6700708,34129817,3341,34126475,13619361,3341,13616019
10,204176,3458,200717,2938926,3458,2935467,141311,3458,137852,7746804,3458,7743346,16765301,3458,16761842,8025043,3458,8021584,11737760,3458,11734301,35257164,3458,35253706,27957461,3458,27954002,6110896,3458,6107437,32097335,3458,32093877,12707395,3458,12703936
11,204176,3458,200717,2938926,3458,2935467,141311,3458,137852,7746804,3458,7743346,16765301,3458,16761842,8025043,3458,8021584,11737760,3458,11734301,35257164,3458,35253706,27957461,3458,27954002,6110896,3458,6107437,32097335,3458,32093877,12707395,3458,12703936
12,128760,3666,125094,2485226,3666,2481559,45114,3666,41447,6567553,3666,6563886,15054828,3666,15051162,6818798,3666,6815131,10480986,3666,10477320,31263854,3666,31260187,25375896,3666,25372229,5040251,3666,5036585,28402806,3666,28399139,11017513,3666,11013846
13,128760,3666,125094,2485226,3666,2481559,45114,3666,41447,6567553,3666,6563886,15054828,3666,15051162,6818798,3666,6815131,10480986,3666,10477320,31263854,3666,31260187,25375896,3666,25372229,5040251,3666,5036585,28402806,3666,28399139,11017513,3666,11013846
14,91230,3870,87359,2150505,3870,2146634,17261,3870,13390,5490128,3870,5486257,13287476,3870,13283605,5634070,3870,5630199,9154929,3870,9151058,27121711,3870,27117840,22502635,3870,22498764,4002871,3870,3999000,24488017,3870,24484146,9206513,3870,9202642
15,91230,3870,87359,2150505,3870,2146634,17261,3870,13390,5490128,3870,5486257,13287476,3870,13283605,5634070,3870,5630199,9154929,3870,9151058,27121711,3870,27117840,22502635,3870,22498764,4002871,3870,3999000,24488017,3870,24484146,9206513,3870,9202642
