Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,2796,2796,0,4438384,2796,4435588,2796,2796,0,4438384,2796,4435588,2220590,2796,2217794,6656178,2796,6653382
2,2728,2728,0,2728,2728,0,2728,2728,0,2728,2728,0,2728,2728,0,2728,2728,0,2728,2728,0,4301953,2728,4299224,2728,2728,0,4301953,2728,4299224,2152340,2728,2149612,6451565,2728,6448836
3,2728,2728,0,2728,2728,0,2728,2728,0,2728,2728,0,2728,2728,0,2728,2728,0,2728,2728,0,4301953,2728,4299224,2728,2728,0,4301953,2728,4299224,2152340,2728,2149612,6451565,2728,6448836
4,2667,2667,0,2667,2667,0,2667,2667,0,2667,2667,0,2667,2667,0,2667,2667,0,2667,2667,0,4376572,2667,4373905,2667,2667,0,4376572,2667,4373905,2189620,2667,2186952,6563525,2667,6560857
5,2670,2670,0,2670,2670,0,2670,2670,0,2670,2670,0,2670,2670,0,2670,2670,0,2670,2670,0,4390352,2670,4387682,2670,2670,0,4390352,2670,4387682,2196511,2670,2193841,6584194,2670,6581524
6,2671,2671,0,2671,2671,0,2671,2671,0,2671,2671,0,2671,2671,0,2671,2671,0,2671,2671,0,4152348,2671,4149676,2671,2671,0,4152348,2671,4149676,2077509,2671,2074838,6227186,2671,6224515
7,2716,2716,0,2716,2716,0,2716,2716,0,2716,2716,0,2716,2716,0,2716,2716,0,2716,2716,0,4081513,2716,4078797,2716,2716,0,4081513,2716,4078797,2042115,2716,2039398,6120912,2716,6118195
8,2645,2645,0,2645,2645,0,2645,2645,0,2645,2645,0,2645,2645,0,2645,2645,0,2645,2645,0,4154570,2645,4151925,2645,2645,0,4154570,2645,4151925,2078607,2645,2075962,6230533,2645,6227887
9,2631,2631,0,2631,2631,0,2631,2631,0,2631,2631,0,2631,2631,0,2631,2631,0,2631,2631,0,4192385,2631,4189754,2631,2631,0,4192385,2631,4189754,2097508,2631,2094877,6287262,2631,6284631
