Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,20,20,20,20,20,20,20,20,20,20,20,20
1,20,20,20,20,20,20,20,20,20,20,20,20
2,20,19,20,20,22,21,20,21,21,20,21,20
3,20,19,20,20,22,21,20,21,21,20,21,20
4,20,19,21,20,22,21,21,22,21,21,21,20
5,20,19,21,20,22,21,21,22,21,21,21,20
6,22,20,23,22,22,22,21,23,24,21,22,20
7,22,20,23,22,22,22,21,23,24,21,22,20
8,22,21,25,25,23,22,22,23,25,21,22,21
9,22,21,25,25,23,22,22,23,25,21,22,21
10,22,22,26,26,25,25,23,23,25,21,23,21
11,22,22,26,26,25,25,23,23,25,21,23,21
12,22,22,26,29,25,25,25,25,25,23,24,22
13,22,22,26,29,25,25,25,25,25,23,24,22
14,22,22,26,30,27,25,25,28,26,22,25,22
15,22,22,26,30,27,25,25,28,26,22,25,22
16,23,22,28,32,28,26,25,30,27,24,26,23
17,23,22,28,32,28,26,25,30,27,24,26,23
18,26,22,29,32,30,27,27,33,27,25,27,23
19,26,22,29,32,30,27,27,33,27,25,27,23
20,26,23,28,35,33,28,30,34,28,24,28,23
21,26,23,28,35,33,28,30,34,28,24,28,23
22,27,24,29,37,35,30,32,38,31,25,29,22
23,27,24,29,37,35,30,32,38,31,25,29,22
24,28,24,28,40,35,33,33,42,32,26,30,22
25,28,24,28,40,35,33,33,42,32,26,30,22
26,31,25,28,43,37,33,35,44,35,26,31,22
27,31,25,28,43,37,33,35,44,35,26,31,22
28,33,26,29,44,42,37,39,50,37,28,33,23
29,33,26,29,44,42,37,39,50,37,28,33,23
30,33,26,29,44,44,38,41,56,38,30,34,24
31,33,26,29,44,44,38,41,56,38,30,34,24
32,34,26,27,47,50,37,43,60,42,32,34,24
33,34,26,27,47,50,37,43,60,42,32,34,24
34,37,27,27,44,45,37,45,65,43,31,36,23
35,37,27,27,44,45,37,45,65,43,31,36,23
36,35,27,29,46,46,35,45,65,47,32,39,23
37,35,27,29,46,46,35,45,65,47,32,39,23
38,34,27,27,48,45,37,45,70,48,33,38,23
39,34,27,27,48,45,37,45,70,48,33,38,23
40,38,25,28,47,49,36,49,67,53,33,36,23
41,38,25,28,47,49,36,49,67,53,33,36,23
42,38,27,27,47,50,36,50,72,47,34,37,23
43,38,27,27,47,50,36,50,72,47,34,37,23
44,36,25,29,47,50,38,54,68,53,33,38,22
45,36,25,29,47,50,38,54,68,53,33,38,22
46,36,25,28,46,46,37,61,70,51,33,39,24
47,36,25,28,46,46,37,61,70,51,33,39,24
48,36,26,28,46,46,36,62,70,48,32,37,23
49,36,26,28,46,46,36,62,70,48,32,37,23
50,35,26,29,47,50,35,66,69,48,33,39,24
51,35,26,29,47,50,35,66,69,48,33,39,24
52,36,26,29,46,45,37,73,71,49,33,37,23
53,36,26,29,46,45,37,73,71,49,33,37,23
54,34,26,27,45,44,36,75,71,50,32,38,23
55,34,26,27,45,44,36,75,71,50,32,38,23
56,36,24,28,46,49,35,81,69,52,34,39,23
57,36,24,28,46,49,35,81,69,52,34,39,23
58,36,26,28,45,47,36,84,65,53,35,40,24
59,36,26,28,45,47,36,84,65,53,35,40,24
60,36,25,27,44,49,37,74,64,53,34,39,23
61,36,25,27,44,49,37,74,64,53,34,39,23
62,35,25,27,45,44,36,79,66,50,33,39,23
63,35,25,27,45,44,36,79,66,50,33,39,23
64,35,25,27,46,44,35,78,66,51,32,40,24
65,35,25,27,46,44,35,78,66,51,32,40,24
66,36,25,28,47,47,36,80,71,50,32,39,24
67,36,25,28,47,47,36,80,71,50,32,39,24
68,35,26,26,44,47,34,84,69,50,34,38,24
69,35,26,26,44,47,34,84,69,50,34,38,24
70,36,26,26,44,49,36,79,72,55,34,39,22
71,36,26,26,44,49,36,79,72,55,34,39,22
72,34,25,28,47,47,36,79,68,50,35,39,23
73,34,25,28,47,47,36,79,68,50,35,39,23
74,36,26,26,44,47,36,88,66,55,32,39,23
75,36,26,26,44,47,36,88,66,55,32,39,23
76,36,24,27,45,47,35,85,70,54,33,40,23
77,36,24,27,45,47,35,85,70,54,33,40,23
78,34,26,27,45,47,37,79,70,54,32,37,24
79,34,26,27,45,47,37,79,70,54,32,37,24
80,34,26,27,44,44,37,84,71,56,31,37,23
81,34,26,27,44,44,37,84,71,56,31,37,23
82,35,26,26,47,46,37,91,65,51,33,37,24
83,35,26,26,47,46,37,91,65,51,33,37,24
