Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13571791,2796,13568995,1198727,2796,1195931,15074058,2796,15071262,9455677,2796,9452881,13190629,2796,13187833,10289812,2796,10287016,41331441,2796,41328645,16832868,2796,16830072,9611065,2796,9608269,30555806,2796,30553010,18015773,2796,18012977
2,5191067,2959,5188108,11923187,2959,11920228,841658,2959,838699,13955942,2959,13952983,8116953,2959,8113994,11672592,2959,11669633,9470208,2959,9467249,38469092,2959,38466133,15624324,2959,15621365,9072440,2959,9069480,28576273,2959,28573314,16630969,2959,16628010
3,5191067,2959,5188108,11923187,2959,11920228,841658,2959,838699,13955942,2959,13952983,8116953,2959,8113994,11672592,2959,11669633,9470208,2959,9467249,38469092,2959,38466133,15624324,2959,15621365,9072440,2959,9069480,28576273,2959,28573314,16630969,2959,16628010
4,4753831,3106,4750724,10790204,3106,10787097,562826,3106,559719,12975230,3106,12972123,7191284,3106,7188177,10412023,3106,10408916,8905220,3106,8902113,35892375,3106,35889268,14581259,3106,14578152,8486726,3106,8483619,26681553,3106,26678446,15382759,3106,15379652
5,4753831,3106,4750724,10790204,3106,10787097,562826,3106,559719,12975230,3106,12972123,7191284,3106,7188177,10412023,3106,10408916,8905220,3106,8902113,35892375,3106,35889268,14581259,3106,14578152,8486726,3106,8483619,26681553,3106,26678446,15382759,3106,15379652
6,4313158,3227,4309930,9662690,3227,9659462,354528,3227,351300,11742014,3227,11738786,6332298,3227,6329070,9508517,3227,9505289,8200217,3227,8196989,34178038,3227,34174810,14139376,3227,14136148,7862173,3227,7858945,25422329,3227,25419102,14774127,3227,14770899
7,4313158,3227,4309930,9662690,3227,9659462,354528,3227,351300,11742014,3227,11738786,6332298,3227,6329070,9508517,3227,9505289,8200217,3227,8196989,34178038,3227,34174810,14139376,3227,14136148,7862173,3227,7858945,25422329,3227,25419102,14774127,3227,14770899
8,3825045,3403,3821641,8357456,3403,8354052,127161,3403,123757,10524050,3403,10520646,5359066,3403,5355662,8223623,3403,8220219,7485729,3403,7482325,31563600,3403,31560197,13284283,3403,13280879,7145080,3403,7141677,23656510,3403,23653107,13572943,3403,13569539
9,3825045,3403,3821641,8357456,3403,8354052,127161,3403,123757,10524050,3403,10520646,5359066,3403,5355662,8223623,3403,8220219,7485729,3403,7482325,31563600,3403,31560197,13284283,3403,13280879,7145080,3403,7141677,23656510,3403,23653107,13572943,3403,13569539
10,3242935,3630,3239304,6930246,3630,6926616,12638,3630,9007,9008949,3630,9005319,4363282,3630,4359652,6867061,3630,6863431,6538110,3630,6534480,28311867,3630,28308237,12226705,3630,12223075,6272274,3630,6268644,21398727,3630,21395097,12144949,3630,12141319
11,3242935,3630,3239304,6930246,3630,6926616,12638,3630,9007,9008949,3630,9005319,4363282,3630,4359652,6867061,3630,6863431,6538110,3630,6534480,28311867,3630,28308237,12226705,3630,12223075,6272274,3630,6268644,21398727,3630,21395097,12144949,3630,12141319
12,2984157,3749,2980407,6317373,3749,6313623,3751,3749,2,8262462,3749,8258712,3960802,3749,3957053,6311202,3749,6307453,6058425,3749,6054676,27002816,3749,26999067,11880733,3749,11876984,5852023,3749,5848274,20445238,3749,20441488,11603946,3749,11600197
13,2984157,3749,2980407,6317373,3749,6313623,3751,3749,2,8262462,3749,8258712,3960802,3749,3957053,6311202,3749,6307453,6058425,3749,6054676,27002816,3749,26999067,11880733,3749,11876984,5852023,3749,5848274,20445238,3749,20441488,11603946,3749,11600197
14,2549692,3903,2545788,5274762,3903,5270858,3903,3903,0,7308799,3903,7304896,3290900,3903,3286996,5376856,3903,5372952,5333355,3903,5329451,24901333,3903,24897429,11226728,3903,11222825,5361784,3903,5357880,19087239,3903,19083335,10681535,3903,10677631
15,2552527,3899,2548627,5283202,3899,5279302,3899,3899,0,7316357,3899,7312457,3296051,3899,3292151,5385930,3899,5382030,5338027,3899,5334128,24916014,3899,24912114,11230285,3899,11226385,5364458,3899,5360558,19095285,3899,19091385,10686948,3899,10683048
16,2140151,4074,2136077,4349441,4074,4345367,4074,4074,0,6147231,4074,6143156,2710896,4074,2706822,4585786,4074,4581712,4519353,4074,4515279,22976868,4074,22972794,10714468,4074,10710393,4721137,4074,4717063,17608789,4074,17604715,9936011,4074,9931936
17,2145145,4066,2141078,4364273,4066,4360206,4066,4066,0,6160480,4066,6156413,2719602,4066,2715535,4602251,4066,4598184,4527942,4066,4523876,23004178,4066,23000112,10721376,4066,10717309,4726171,4066,4722104,17624137,4066,17620071,9946372,4066,9942305
18,1767764,4231,1763532,4009252,4231,4005020,272694,4231,268462,5435914,4231,5431682,2696482,4231,2692250,4173494,4231,4169262,3864468,4231,3860236,21050219,4231,21045987,10229558,4231,10225326,4304682,4231,4300450,16243810,4231,16239578,9060098,4231,9055867
19,1911876,4243,1907633,4094452,4243,4090208,516052,4243,511808,5417898,4243,5413654,2869155,4243,2864912,4172004,4243,4167760,3852688,4243,3848444,21012204,4243,21007960,10232876,4243,10228632,4297492,4243,4293249,16221870,4243,16217626,9045379,4243,9041136
20,1716482,4432,1712050,3667351,4432,3662918,859765,4432,855333,4416108,4432,4411675,2797117,4432,2792685,3544782,4432,3540350,3180317,4432,3175885,18565672,4432,18561240,9540458,4432,9536026,3590670,4432,3586238,14382522,4432,14378090,7944050,4432,7939618
21,1718983,4451,1714532,3708215,4451,3703763,915215,4451,910763,4390066,4451,4385614,2863742,4451,2859291,3556810,4451,3552358,3162575,4451,3158123,18508944,4451,18504493,9553583,4451,9549131,3579747,4451,3575295,14348475,4451,14344024,7921370,4451,7916918
22,1639223,4644,1634578,3650478,4644,3645833,1326106,4644,1321461,3440344,4644,3435699,3048252,4644,3043607,3025295,4644,3020650,2647175,4644,2642531,15932526,4644,15927881,8881219,4644,8876575,2759330,4644,2754686,12285206,4644,12280562,6657020,4644,6652375
23,1655744,4623,1651121,3703149,4623,3698526,1173797,4623,1169174,3612362,4623,3607739,3006017,4623,3001394,3152696,4623,3148073,2762933,4623,2758310,16226046,4623,16221423,8855174,4623,8850551,2806661,4623,2802038,12427705,4623,12423082,6739962,4623,6735339
24,1554878,4879,1549998,3747458,4879,3742578,1852017,4879,1847137,2661976,4879,2657096,3546478,4879,3541598,2659621,4879,2654741,1939089,4879,1934209,13408595,4879,13403715,8227827,4879,8222947,1997694,4879,1992814,10242726,4879,10237846,5467327,4879,5462447
25,1522798,4836,1517962,3666892,4836,3662056,1532023,4836,1527187,2851238,4836,2846402,3302387,4836,3297550,2761513,4836,2756676,2097957,4836,2093121,13796602,4836,13791765,8143513,4836,8138676,2059832,4836,2054995,10437140,4836,10432304,5580120,4836,5575283
26,1550982,5123,1545858,3900470,5123,3895347,2309866,5123,2304743,2035683,5123,2030559,4008129,5123,4003005,2322312,5123,2317189,1412661,5123,1407537,10914836,5123,10909713,7354663,5123,7349539,1314958,5123,1309834,8151169,5123,8146046,4238711,5123,4233587
27,1436559,5036,1431522,3636559,5036,3631522,1796965,5036,1791928,2162012,5036,2156975,3467898,5036,3462861,2307018,5036,2301981,1624518,5036,1619481,11271228,5036,11266191,7224858,5036,7219821,1372421,5036,1367385,8329572,5036,8324535,4340028,5036,4334991
28,1533212,5246,1527965,4197474,5246,4192227,2732103,5246,2726856,1712580,5246,1707334,4459259,5246,4454012,2286337,5246,2281090,1106067,5246,1100820,9999720,5246,9994473,7313382,5246,7308135,1059259,5246,1054012,7364271,5246,7359024,3839854,5246,3834607
29,1392109,5141,1386967,3816393,5141,3811251,2157293,5141,2152151,1824893,5141,1819752,3818841,5141,3813699,2310781,5141,2305639,1301392,5141,1296251,10651415,5141,10646274,7304610,5141,7299469,1141549,5141,1136407,7803755,5141,7798614,4103604,5141,4098463
30,1444157,5402,1438755,4395908,5402,4390506,2817302,5402,2811900,1494201,5402,1488799,4624121,5402,4618719,2194952,5402,2189550,963952,5402,958550,8410219,5402,8404817,6677467,5402,6672065,746055,5402,740653,6064562,5402,6059159,3057911,5402,3052509
31,1416057,5377,1410680,4349438,5377,4344061,2737868,5377,2732491,1475693,5377,1470316,4503828,5377,4498451,2190794,5377,2185417,1023872,5377,1018495,8452841,5377,8447464,6668128,5377,6662751,754812,5377,749435,6089000,5377,6083623,3070534,5377,3065157
32,1623744,5651,1618093,5358362,5651,5352711,3866901,5651,3861250,1284138,5651,1278487,5916409,5651,5910758,2455482,5651,2449831,630066,5651,624415,6716842,5651,6711191,6480196,5651,6474545,474331,5651,468680,4825681,5651,4820030,2309572,5651,2303921
