Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,438370,2796,435574,5268149,2796,5265353,1198727,2796,1195931,4145179,2796,4142383,3417445,2796,3414649,6761640,2796,6758844,2796,2796,0,10651958,2796,10649162,542666,2796,539870,4438384,2796,4435588,2220590,2796,2217794,6656178,2796,6653382
2,304362,2947,301415,4445918,2947,4442970,799820,2947,796873,3722074,2947,3719126,2732719,2947,2729772,5922045,2947,5919097,2947,2947,0,9636102,2947,9633154,352040,2947,349093,4057412,2947,4054464,2030179,2947,2027232,6084644,2947,6081697
3,304362,2947,301415,4445918,2947,4442970,799820,2947,796873,3722074,2947,3719126,2732719,2947,2729772,5922045,2947,5919097,2947,2947,0,9636102,2947,9633154,352040,2947,349093,4057412,2947,4054464,2030179,2947,2027232,6084644,2947,6081697
4,270594,2997,267596,4183485,2997,4180487,688719,2997,685721,3578447,2997,3575449,2521647,2997,2518650,5642587,2997,5639589,2997,2997,0,9359298,2997,9356300,295235,2997,292237,3996123,2997,3993125,1999560,2997,1996562,5992686,2997,5989688
5,265676,3016,262659,4144565,3016,4141549,676412,3016,673395,3550102,3016,3547085,2494723,3016,2491707,5595422,3016,5592405,3016,3016,0,9254293,3016,9251276,290050,3016,287034,3933664,3016,3930647,1968340,3016,1965323,5898988,3016,5895971
6,174669,3106,171562,3520727,3106,3517621,429449,3106,426342,3155416,3106,3152309,2023953,3106,2020847,4894168,3106,4891061,3106,3106,0,8537889,3106,8534783,178505,3106,175399,3809425,3106,3806318,1906266,3106,1903159,5712585,3106,5709478
7,173682,3111,170571,3512003,3111,3508891,427015,3111,423904,3148752,3111,3145641,2018126,3111,2015015,4883279,3111,4880168,3111,3111,0,8512598,3111,8509486,177499,3111,174388,3794135,3111,3791024,1898623,3111,1895512,5689648,3111,5686536
8,115346,3228,112118,2999543,3228,2996314,245931,3228,242703,2820344,3228,2817116,1643833,3228,1640605,4300218,3228,4296989,3228,3228,0,7713133,3228,7709904,80963,3228,77735,3487458,3228,3484230,1745343,3228,1742115,5229573,3228,5226345
9,113756,3237,110519,2984080,3237,2980842,242281,3237,239044,2807754,3237,2804517,1633952,3237,1630715,4280149,3237,4276912,3237,3237,0,7665009,3237,7661771,79631,3237,76393,3458233,3237,3454996,1730735,3237,1727498,5185732,3237,5182494
