Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13571791,2796,13568995,1198727,2796,1195931,7315036,2796,7312240,29006981,2796,29004185,13190629,2796,13187833,21422547,2796,21419751,43703169,2796,43700373,36384172,2796,36381376,4780820,2796,4778024,36515860,2796,36513064,18015773,2796,18012977
2,5515557,2893,5512663,12600014,2893,12597120,990330,2893,987436,6825828,2893,6822934,27511938,2893,27509044,12182253,2893,12179359,20471675,2893,20468781,41409646,2893,41406752,34769687,2893,34766793,4440522,2893,4437629,34744038,2893,34741144,16945185,2893,16942292
3,5515557,2893,5512663,12600014,2893,12597120,990330,2893,987436,6825828,2893,6822934,27511938,2893,27509044,12182253,2893,12179359,20471675,2893,20468781,41409646,2893,41406752,34769687,2893,34766793,4440522,2893,4437629,34744038,2893,34741144,16945185,2893,16942292
4,4919467,3021,4916445,11097328,3021,11094306,676029,3021,673007,6033236,3021,6030214,25652901,3021,25649879,10943696,3021,10940675,19354266,3021,19351244,39319469,3021,39316447,33393426,3021,33390405,4215569,3021,4212548,33294656,3021,33291635,16152950,3021,16149928
5,4919467,3021,4916445,11097328,3021,11094306,676029,3021,673007,6033236,3021,6030214,25652901,3021,25649879,10943696,3021,10940675,19354266,3021,19351244,39319469,3021,39316447,33393426,3021,33390405,4215569,3021,4212548,33294656,3021,33291635,16152950,3021,16149928
6,4515618,3117,4512501,10094716,3117,10091599,513847,3117,510729,5508274,3117,5505157,24121536,3117,24118418,9949674,3117,9946556,18307356,3117,18304238,37187773,3117,37184655,31843278,3117,31840161,3942760,3117,3939642,31606765,3117,31603647,15206915,3117,15203798
7,4515618,3117,4512501,10094716,3117,10091599,513847,3117,510729,5508274,3117,5505157,24121536,3117,24118418,9949674,3117,9946556,18307356,3117,18304238,37187773,3117,37184655,31843278,3117,31840161,3942760,3117,3939642,31606765,3117,31603647,15206915,3117,15203798
8,4036610,3270,4033339,8987339,3270,8984068,304847,3270,301576,4934831,3270,4931560,22483719,3270,22480449,8852292,3270,8849021,17227707,3270,17224436,34769554,3270,34766283,30172804,3270,30169533,3645886,3270,3642615,29700213,3270,29696942,14107907,3270,14104636
9,4036610,3270,4033339,8987339,3270,8984068,304847,3270,301576,4934831,3270,4931560,22483719,3270,22480449,8852292,3270,8849021,17227707,3270,17224436,34769554,3270,34766283,30172804,3270,30169533,3645886,3270,3642615,29700213,3270,29696942,14107907,3270,14104636
