Step,Power[cd],Power[W]
0,0,0
1,2796.0,106.6272
2,2786.6800000000003,104.07300000000001
3,2784.3500000000004,104.07300000000001
4,2808.6286,104.49870000000001
5,2839.804,104.49870000000001
6,2845.3587199999997,105.3501
7,2888.69672,105.3501
8,2896.512239,107.47860000000003
9,2928.1303390000003,107.47860000000003
10,2945.5966068124003,109.60710000000002
11,2994.5965068124005,109.60710000000002
12,3065.463429629222,111.7356
13,3088.483829629222,111.7356
14,3120.7488445287786,113.86410000000001
15,3167.908044528779,113.86410000000001
16,3143.585759198465,115.14120000000003
17,3140.703028801139,115.14120000000003
18,3124.8216204351265,114.28980000000001
19,3136.087733324244,114.28980000000001
20,3227.4322903524762,118.12110000000001
21,3263.519155602476,118.12110000000001
22,3244.8950946240066,118.5468
23,3244.8950946240066,118.5468
24,3294.093544233117,119.39820000000002
25,3311.4789350427172,119.39820000000002
26,3340.6655105974805,121.95240000000001
27,3374.3588946660125,121.95240000000001
28,3376.9631065617486,122.37810000000002
29,3425.5318693426957,122.37810000000002
30,3426.9225113024568,124.5066
31,3457.278287158555,124.5066
32,3432.6845944535517,125.35799999999999
33,3445.8373584683595,125.35799999999999
34,3420.229911090243,124.93230000000003
35,3422.626036372625,124.93230000000003
36,3427.929351915798,125.35800000000002
37,3467.169288366217,125.35800000000002
38,3482.6835352791018,126.63510000000001
39,3469.8026420439573,126.63510000000001
40,3478.313666195746,126.2094
41,3479.3460733645784,126.2094
42,3459.8295607208865,125.7837
43,3469.750194816622,125.7837
44,3454.8387897799325,125.358
45,3454.8387897799325,125.358
46,3471.466370757941,126.63510000000002
47,3454.8387897799325,126.63510000000002
48,3407.2079054351266,124.08090000000001
49,3437.1531662027205,124.08090000000001
50,3414.739409494947,123.65520000000001
51,3441.9187367822965,123.65520000000001
52,3365.914719679031,122.80380000000001
53,3397.3979621833373,122.80380000000001
54,3368.669214855099,122.80380000000002
55,3371.23622819449,122.80380000000002
56,3394.291451787467,124.08090000000003
57,3389.9490174839866,124.08090000000003
58,3368.0958589749725,122.37810000000003
59,3368.0958589749725,122.37810000000003
60,3300.420985646512,121.52670000000002
61,3370.0348707773846,121.52670000000002
62,3332.341162871427,122.37810000000003
63,3350.489414411541,122.37810000000003
64,3353.7912300702606,123.65520000000002
65,3350.489414411541,123.65520000000002
66,3304.6416176948683,121.10100000000003
67,3351.8246715301925,121.10100000000003
68,3339.155564711634,122.80380000000001
69,3337.3504604422387,122.80380000000001
70,3305.9642947515963,121.10100000000003
71,3339.9104604422387,121.10100000000003
72,3364.0695096897953,123.22950000000002
73,3347.770982191563,123.22950000000002
74,3311.8997063879315,121.95240000000003
75,3331.5042591844367,121.95240000000003
76,3310.4281209764313,121.95240000000004
77,3320.718277306899,121.95240000000004
78,3239.3360419191854,119.39820000000002
79,3320.718277306899,119.39820000000002
80,3247.6893232007783,119.39820000000003
81,3320.718277306899,119.39820000000003
82,3305.0378527422495,121.10100000000003
83,3321.9982773068987,121.10100000000003
84,3323.1678622089344,122.80380000000002
85,3321.9982773068987,122.80380000000002
86,3259.8733972627815,120.24960000000003
87,3320.718277306899,120.24960000000003
88,3321.718136321675,121.95240000000003
89,3320.718277306899,121.95240000000003
90,3309.236720651842,121.52670000000005
91,3320.718277306899,121.52670000000005
92,3272.1578738388675,120.24960000000003
93,3317.043605790721,120.24960000000003
94,3342.3832293919227,122.37810000000002
95,3317.043605790721,122.37810000000002
96,3313.316723589938,121.95240000000004
97,3313.316723589938,121.95240000000004
98,3328.848009710855,121.95240000000003
99,3313.316723589938,121.95240000000003
100,3310.809973479124,121.95240000000001
101,3310.809973479124,121.95240000000001
102,3340.956974101252,122.80380000000001
103,3310.809973479124,122.80380000000001
104,3263.5605157289656,120.24960000000002
105,3312.0899734791237,120.24960000000002
106,3333.862344820457,122.37810000000003
107,3312.0899734791237,122.37810000000003
108,3274.3982661285145,120.24960000000002
109,3310.809973479124,120.24960000000002
110,3268.5343371669223,120.67530000000002
111,3309.2232623684645,120.67530000000002
112,3329.8435565843383,122.80380000000001
113,3309.2232623684645,122.80380000000001
114,3310.4504820414927,121.5267
115,3309.2232623684645,121.5267
116,3295.051192071036,121.52670000000003
117,3318.6586995614243,121.52670000000003
118,3300.012923379703,121.52670000000003
119,3312.555080044401,121.52670000000003
120,3312.2353230924696,121.52670000000002
121,3323.852267654028,121.52670000000002
122,3310.579905749904,121.95240000000001
123,3317.804805916876,121.95240000000001
124,3280.9878009067115,120.24960000000002
125,3292.272834471616,120.24960000000002
126,3271.2247306601694,121.10100000000001
127,3285.070511869192,121.10100000000001
128,3241.851815233852,119.82390000000001
129,3285.070511869192,119.82390000000001
130,3269.1788483122355,121.10100000000001
131,3290.5611763271527,121.10100000000001
132,3286.5838613736,121.10100000000003
133,3299.6211903724475,121.10100000000003
134,3297.421888994905,121.10100000000003
135,3307.9555434273343,121.10100000000003
136,3285.0761328191707,121.10100000000001
137,3299.4348111183017,121.10100000000001
138,3289.468381291863,121.52669999999999
139,3302.113237361807,121.52669999999999
140,3263.9083910156764,121.10100000000003
141,3281.6897304223703,121.10100000000003
142,3281.1703636907973,120.67530000000002
143,3291.910221789699,120.67530000000002
144,3291.3145458488657,120.67530000000001
145,3291.3145458488657,120.67530000000001
146,3279.850603971968,121.10100000000001
147,3279.850603971968,121.10100000000001
148,3253.313831072096,120.24960000000002
149,3270.148217625507,120.24960000000002
150,3233.935534830033,119.39820000000002
151,3275.791693210392,119.39820000000002
