Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2796,2796,0,368109,2796,365313,185452,2796,182656,2796,2796,0,550765,2796,547969,368109,2796,365313,687668,2796,684872,1030104,2796,1027308,2796,2796,0,345232,2796,342436,687668,2796,684872,2796,2796,0
2,2786,2786,0,370439,2786,367652,186612,2786,183826,2786,2786,0,554265,2786,551478,370439,2786,367652,646712,2786,643925,968675,2786,965888,2786,2786,0,324749,2786,321962,646712,2786,643925,2786,2786,0
3,2784,2784,0,375453,2784,372668,189118,2784,186334,2784,2784,0,561787,2784,559003,375453,2784,372668,646823,2784,644038,968842,2784,966058,2784,2784,0,324803,2784,322019,646823,2784,644038,2784,2784,0
4,2808,2808,0,329864,2808,327055,166336,2808,163527,2808,2808,0,493391,2808,490583,329864,2808,327055,584588,2808,581779,875477,2808,872669,2808,2808,0,293698,2808,290889,584588,2808,581779,2808,2808,0
5,2839,2839,0,318542,2839,315702,160690,2839,157851,2839,2839,0,476393,2839,473553,318542,2839,315702,571597,2839,568757,855976,2839,853136,2839,2839,0,287218,2839,284378,571597,2839,568757,2839,2839,0
6,2845,2845,0,296278,2845,293433,149562,2845,146716,2845,2845,0,442995,2845,440150,296278,2845,293433,532798,2845,529952,797774,2845,794929,2845,2845,0,267821,2845,264976,532798,2845,529952,2845,2845,0
7,2888,2888,0,283233,2888,280345,143061,2888,140172,2888,2888,0,423406,2888,420517,283233,2888,280345,517280,2888,514392,774476,2888,771588,2888,2888,0,260084,2888,257196,517280,2888,514392,2888,2888,0
8,2896,2896,0,259634,2896,256737,131265,2896,128368,2896,2896,0,388002,2896,385106,259634,2896,256737,473084,2896,470187,708178,2896,705281,2896,2896,0,237990,2896,235093,473084,2896,470187,2896,2896,0
9,2928,2928,0,252243,2928,249315,127585,2928,124657,2928,2928,0,376900,2928,373972,252243,2928,249315,462051,2928,459122,691612,2928,688684,2928,2928,0,232489,2928,229561,462051,2928,459122,2928,2928,0
10,2945,2945,0,235891,2945,232946,119418,2945,116473,2945,2945,0,352365,2945,349419,235891,2945,232946,361551,2945,358605,540854,2945,537908,2945,2945,0,182248,2945,179302,361551,2945,358605,2945,2945,0
11,2994,2994,0,222774,2994,219779,112884,2994,109889,2994,2994,0,332664,2994,329669,222774,2994,219779,349959,2994,346964,523441,2994,520447,2994,2994,0,176477,2994,173482,349959,2994,346964,2994,2994,0
12,3065,3065,0,147631,3065,144566,75348,3065,72283,3065,3065,0,219914,3065,216849,147631,3065,144566,299340,3065,296274,447477,3065,444412,3065,3065,0,151202,3065,148137,299340,3065,296274,3065,3065,0
13,3088,3088,0,143657,3088,140569,73373,3088,70284,3088,3088,0,213942,3088,210853,143657,3088,140569,291666,3088,288578,435955,3088,432867,3088,3088,0,147377,3088,144289,291666,3088,288578,3088,3088,0
14,3120,3120,0,104107,3120,100986,53614,3120,50493,3120,3120,0,154601,3120,151480,104107,3120,100986,236629,3120,233508,353383,3120,350263,3120,3120,0,119875,3120,116754,236629,3120,233508,3120,3120,0
15,3167,3167,0,95489,3167,92322,49328,3167,46161,3167,3167,0,141650,3167,138483,95489,3167,92322,226484,3167,223316,338142,3167,334974,3167,3167,0,114826,3167,111658,226484,3167,223316,3167,3167,0
16,3143,3143,0,81048,3143,77905,42096,3143,38952,3143,3143,0,120001,3143,116857,81048,3143,77905,230615,3143,227471,344350,3143,341207,3143,3143,0,116879,3143,113735,230615,3143,227471,3143,3143,0
17,3140,3140,0,81110,3140,77970,42125,3140,38985,3140,3140,0,120095,3140,116955,81110,3140,77970,234885,3140,231744,350757,3140,347616,3140,3140,0,119012,3140,115872,234885,3140,231744,3140,3140,0
18,3124,3124,0,72138,3124,69013,37631,3124,34506,3124,3124,0,106645,3124,103520,72138,3124,69013,248722,3124,245597,371520,3124,368395,3124,3124,0,125923,3124,122798,248722,3124,245597,3124,3124,0
19,3136,3136,0,71002,3136,67865,37069,3136,33932,3136,3136,0,104935,3136,101798,71002,3136,67865,237957,3136,234821,355367,3136,352231,3136,3136,0,120546,3136,117410,237957,3136,234821,3136,3136,0
20,3227,3227,0,34873,3227,31646,19050,3227,15823,3227,3227,0,50696,3227,47469,34873,3227,31646,148117,3227,144889,220562,3227,217334,3227,3227,0,75672,3227,72444,148117,3227,144889,3227,3227,0
21,3263,3263,0,30637,3263,27373,16950,3263,13686,3263,3263,0,44324,3263,41060,30637,3263,27373,142559,3263,139295,212207,3263,208943,3263,3263,0,72911,3263,69647,142559,3263,139295,3263,3263,0
22,3244,3244,0,26561,3244,23316,14903,3244,11658,3244,3244,0,38220,3244,34975,26561,3244,23316,138525,3244,135280,206166,3244,202921,3244,3244,0,70885,3244,67640,138525,3244,135280,3244,3244,0
23,3244,3244,0,26561,3244,23316,14903,3244,11658,3244,3244,0,38220,3244,34975,26561,3244,23316,138525,3244,135280,206166,3244,202921,3244,3244,0,70885,3244,67640,138525,3244,135280,3244,3244,0
24,3294,3294,0,18685,3294,15391,10990,3294,7695,3294,3294,0,26381,3294,23087,18685,3294,15391,92497,3294,89203,137099,3294,133805,3294,3294,0,47895,3294,44601,92497,3294,89203,3294,3294,0
25,3311,3311,0,17282,3311,13970,10296,3311,6985,3311,3311,0,24267,3311,20956,17282,3311,13970,90531,3311,87220,134141,3311,130830,3311,3311,0,46921,3311,43610,90531,3311,87220,3311,3311,0
26,3340,3340,0,17913,3340,14573,10627,3340,7286,3340,3340,0,25200,3340,21859,17913,3340,14573,39449,3340,36108,57503,3340,54163,3340,3340,0,21395,3340,18054,39449,3340,36108,3340,3340,0
27,3374,3374,0,15167,3374,11792,9270,3374,5896,3374,3374,0,21063,3374,17689,15167,3374,11792,37139,3374,33764,54021,3374,50647,3374,3374,0,20256,3374,16882,37139,3374,33764,3374,3374,0
28,3376,3376,0,20621,3376,17244,11999,3376,8622,3376,3376,0,29243,3376,25866,20621,3376,17244,16447,3376,13070,22983,3376,19606,3376,3376,0,9912,3376,6535,16447,3376,13070,3376,3376,0
29,3425,3425,0,13626,3425,10200,8525,3425,5100,3425,3425,0,18726,3425,15300,13626,3425,10200,14285,3425,10859,19715,3425,16289,3425,3425,0,8855,3425,5429,14285,3425,10859,3425,3425,0
30,3426,3426,0,7376,3426,3949,5401,3426,1974,3426,3426,0,9350,3426,5923,7376,3426,3949,20998,3426,17571,29784,3426,26357,3426,3426,0,12212,3426,8785,20998,3426,17571,3426,3426,0
31,3457,3457,0,6572,3457,3115,5015,3457,1557,3457,3457,0,8130,3457,4673,6572,3457,3115,13567,3457,10110,18622,3457,15165,3457,3457,0,8512,3457,5055,13567,3457,10110,3457,3457,0
32,3432,3432,0,3731,3432,298,3581,3432,149,3432,3432,0,3880,3432,447,3731,3432,298,21650,3432,18218,30759,3432,27327,3432,3432,0,12541,3432,9109,21650,3432,18218,3432,3432,0
