Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5438062,2796,5435266,8671750,2796,8668954,185452,2796,182656,3172653,2796,3169857,26140302,2796,26137506,368109,2796,365313,20737674,2796,20734878,10955485,2796,10952689,19554100,2796,19551304,4438384,2796,4435588,15254793,2796,15251997,6656178,2796,6653382
2,5054108,2861,5051247,8018882,2861,8016021,158405,2861,155543,2912671,2861,2909810,25179690,2861,25176828,313948,2861,311087,19960012,2861,19957151,10715526,2861,10712665,19149562,2861,19146700,4333293,2861,4330432,14932544,2861,14929683,6498509,2861,6495648
3,5054108,2861,5051247,8018882,2861,8016021,158405,2861,155543,2912671,2861,2909810,25179690,2861,25176828,313948,2861,311087,19960012,2861,19957151,10715526,2861,10712665,19149562,2861,19146700,4333293,2861,4330432,14932544,2861,14929683,6498509,2861,6495648
4,4782480,2911,4779568,7560619,2911,7557708,141951,2911,139039,2723522,2911,2720610,24648408,2911,24645496,280991,2911,278079,19513243,2911,19510331,10619542,2911,10616631,19010618,2911,19007706,4283640,2911,4280728,14815080,2911,14812169,6424005,2911,6421093
5,4782480,2911,4779568,7560619,2911,7557708,141951,2911,139039,2723522,2911,2720610,24648408,2911,24645496,280991,2911,278079,19513243,2911,19510331,10619542,2911,10616631,19010618,2911,19007706,4283640,2911,4280728,14815080,2911,14812169,6424005,2911,6421093
6,4681543,2997,4678546,7373070,2997,7370072,127630,2997,124633,2651228,2997,2648231,23554261,2997,23551264,252263,2997,249266,18769775,2997,18766778,9929304,2997,9926307,18089870,2997,18086873,3900346,2997,3897349,14009587,2997,14006590,5849020,2997,5846023
7,4681543,2997,4678546,7373070,2997,7370072,127630,2997,124633,2651228,2997,2648231,23554261,2997,23551264,252263,2997,249266,18769775,2997,18766778,9929304,2997,9926307,18089870,2997,18086873,3900346,2997,3897349,14009587,2997,14006590,5849020,2997,5846023
8,4463693,3114,4460579,6952280,3114,6949166,88623,3114,85509,2495240,3114,2492126,22423777,3114,22420663,174132,3114,171018,18001771,3114,17998657,9404766,3114,9401652,17357553,3114,17354439,3619953,3114,3616839,13381160,3114,13378046,5428373,3114,5425259
9,4463693,3114,4460579,6952280,3114,6949166,88623,3114,85509,2495240,3114,2492126,22423777,3114,22420663,174132,3114,171018,18001771,3114,17998657,9404766,3114,9401652,17357553,3114,17354439,3619953,3114,3616839,13381160,3114,13378046,5428373,3114,5425259
10,4038491,3210,4035281,6254450,3210,6251240,70663,3210,67452,2211086,3210,2207876,21159969,3210,21156759,138116,3210,134905,16976211,3210,16973001,8898339,3210,8895129,16668682,3210,16665471,3343182,3210,3339972,12783510,3210,12780300,5013168,3210,5009958
11,4038491,3210,4035281,6254450,3210,6251240,70663,3210,67452,2211086,3210,2207876,21159969,3210,21156759,138116,3210,134905,16976211,3210,16973001,8898339,3210,8895129,16668682,3210,16665471,3343182,3210,3339972,12783510,3210,12780300,5013168,3210,5009958
12,3544878,3303,3541574,5455485,3303,5452182,53787,3303,50484,1890646,3303,1887343,20133888,3303,20130585,104271,3303,100968,16053877,3303,16050573,8633359,3303,8630056,16285454,3303,16282150,3205976,3303,3202672,12459406,3303,12456103,4807312,3303,4804008
13,3544878,3303,3541574,5455485,3303,5452182,53787,3303,50484,1890646,3303,1887343,20133888,3303,20130585,104271,3303,100968,16053877,3303,16050573,8633359,3303,8630056,16285454,3303,16282150,3205976,3303,3202672,12459406,3303,12456103,4807312,3303,4804008
14,3306110,3357,3302752,5052010,3357,5048652,37469,3357,34111,1733636,3357,1730278,19670008,3357,19666650,71580,3357,68222,15649492,3357,15646134,8549433,3357,8546075,16159718,3357,16156361,3163979,3357,3160621,12354575,3357,12351218,4744290,3357,4740932
15,3306110,3357,3302752,5052010,3357,5048652,37469,3357,34111,1733636,3357,1730278,19670008,3357,19666650,71580,3357,68222,15649492,3357,15646134,8549433,3357,8546075,16159718,3357,16156361,3163979,3357,3160621,12354575,3357,12351218,4744290,3357,4740932
16,3034291,3474,3030816,4606187,3474,4602713,24989,3474,21514,1559260,3474,1555785,18411401,3474,18407927,46503,3474,43029,14681809,3474,14678334,7886699,3474,7883224,15262204,3474,15258730,2800455,3474,2796981,11574452,3474,11570977,4198946,3474,4195471
17,3034291,3474,3030816,4606187,3474,4602713,24989,3474,21514,1559260,3474,1555785,18411401,3474,18407927,46503,3474,43029,14681809,3474,14678334,7886699,3474,7883224,15262204,3474,15258730,2800455,3474,2796981,11574452,3474,11570977,4198946,3474,4195471
18,2578667,3628,2575039,3882547,3628,3878919,10332,3628,6704,1300004,3628,1296375,17154448,3628,17150820,17036,3628,13408,13553238,3628,13549609,7416148,3628,7412519,14547488,3628,14543860,2568194,3628,2564566,10981818,3628,10978190,3850477,3628,3846849
19,2578667,3628,2575039,3882547,3628,3878919,10332,3628,6704,1300004,3628,1296375,17154448,3628,17150820,17036,3628,13408,13553238,3628,13549609,7416148,3628,7412519,14547488,3628,14543860,2568194,3628,2564566,10981818,3628,10978190,3850477,3628,3846849
