Step,Light1,Light2,Light3,Light4,Light5,Light6,Light7,Light8,Light9,Light10,Light11,Light12
0,20,20,20,20,20,20,20,20,20,20,20,20
1,20,20,20,20,20,20,20,20,20,20,20,20
2,22,21,21,20,19,21,21,20,20,21,20,20
3,22,21,21,20,19,21,21,20,20,21,20,20
4,21,21,22,20,20,22,22,22,20,23,21,20
5,21,21,22,20,20,22,22,22,20,23,21,20
6,24,22,23,21,20,24,22,22,21,25,22,21
7,24,22,23,21,20,24,22,22,21,25,22,21
8,26,24,24,22,20,26,23,22,22,26,24,23
9,26,24,24,22,20,26,23,22,22,26,24,23
10,28,25,25,22,21,28,23,24,22,26,26,25
11,28,25,25,22,21,28,23,24,22,26,26,25
12,29,27,27,22,23,28,23,24,23,27,28,26
13,29,27,27,22,23,28,23,24,23,27,28,26
14,29,27,27,23,25,29,24,26,24,30,29,28
15,29,27,27,23,25,29,24,26,24,30,29,28
16,31,28,27,22,26,30,24,27,27,32,31,28
17,31,28,27,22,26,30,24,27,27,32,31,28
18,32,30,28,23,26,32,25,28,29,34,32,28
19,32,30,28,23,26,32,25,28,29,34,32,28
20,32,32,26,24,28,35,25,29,31,37,36,29
21,32,32,26,24,28,35,25,29,31,37,36,29
22,33,34,26,25,30,37,27,30,34,37,37,29
23,33,34,26,25,30,37,27,30,34,37,37,29
24,33,36,26,26,33,40,29,30,37,40,41,30
25,33,36,26,26,33,40,29,30,37,40,41,30
26,36,37,27,29,34,45,30,31,37,43,44,32
27,36,37,27,29,34,45,30,31,37,43,44,32
28,37,40,27,32,38,46,33,35,36,46,47,35
29,37,40,27,32,38,46,33,35,36,46,47,35
30,39,38,28,32,38,47,35,39,40,49,50,37
31,39,38,28,32,38,47,35,39,40,49,50,37
32,36,40,27,36,40,47,35,40,43,50,52,38
33,36,40,27,36,40,47,35,40,43,50,52,38
34,39,38,28,36,42,47,36,43,48,50,59,42
35,39,38,28,36,42,47,36,43,48,50,59,42
36,36,39,28,40,39,45,39,49,48,51,60,40
37,36,39,28,40,39,45,39,49,48,51,60,40
38,38,39,28,39,38,46,42,43,50,53,62,38
39,38,39,28,39,38,46,42,43,50,53,62,38
40,37,39,28,39,38,44,46,47,55,48,62,39
41,37,39,28,39,38,44,46,47,55,48,62,39
42,38,39,27,37,40,44,50,46,56,48,66,39
43,38,39,27,37,40,44,50,46,56,48,66,39
44,40,36,28,36,40,43,49,46,61,48,60,42
45,40,36,28,36,40,43,49,46,61,48,60,42
46,38,39,28,36,40,46,54,46,62,50,64,42
47,38,39,28,36,40,46,54,46,62,50,64,42
48,39,36,26,39,38,46,54,50,68,48,67,40
49,39,36,26,39,38,46,54,50,68,48,67,40
50,40,41,27,35,42,45,50,45,68,50,66,41
51,40,41,27,35,42,45,50,45,68,50,66,41
52,35,37,27,39,38,44,52,46,69,50,65,40
53,35,37,27,39,38,44,52,46,69,50,65,40
54,38,37,28,39,40,46,51,46,72,50,60,39
55,38,37,28,39,40,46,51,46,72,50,60,39
56,40,38,27,40,43,43,52,47,74,48,62,40
57,40,38,27,40,43,43,52,47,74,48,62,40
58,37,40,27,40,41,46,54,51,68,47,66,40
59,37,40,27,40,41,46,54,51,68,47,66,40
60,35,40,28,36,38,45,57,50,71,51,64,38
61,35,40,28,36,38,45,57,50,71,51,64,38
62,39,39,26,40,38,46,52,46,74,50,68,39
63,39,39,26,40,38,46,52,46,74,50,68,39
64,36,36,28,36,40,43,53,45,70,48,61,41
65,36,36,28,36,40,43,53,45,70,48,61,41
66,37,40,26,37,38,43,55,51,69,48,64,41
67,37,40,26,37,38,43,55,51,69,48,64,41
68,37,39,27,39,42,43,57,51,76,49,64,41
69,37,39,27,39,42,43,57,51,76,49,64,41
70,36,37,28,39,39,46,57,50,69,48,68,38
71,36,37,28,39,39,46,57,50,69,48,68,38
72,37,37,27,40,42,45,54,45,73,48,65,41
73,37,37,27,40,42,45,54,45,73,48,65,41
74,37,36,28,39,39,46,53,51,74,49,64,38
75,37,36,28,39,39,46,53,51,74,49,64,38
76,36,40,26,40,41,45,53,46,76,50,62,38
77,36,40,26,40,41,45,53,46,76,50,62,38
78,36,36,26,39,41,46,57,50,78,49,65,40
79,36,36,26,39,41,46,57,50,78,49,65,40
80,37,37,27,36,38,45,60,49,71,47,60,38
81,37,37,27,36,38,45,60,49,71,47,60,38
82,38,39,28,37,42,45,54,47,74,49,64,38
83,38,39,28,37,42,45,54,47,74,49,64,38
