Step,Power[cd],Power[W]
0,0,0
1,2796.0,106.6272
2,3010.3599999999997,110.88420000000002
3,3010.3599999999997,110.88420000000002
4,3170.6173999999996,115.56690000000002
5,3170.6173999999996,115.56690000000002
6,3284.828874,119.82390000000002
7,3284.828874,119.82390000000002
8,3467.4278611199998,125.78370000000002
9,3467.4278611199998,125.78370000000002
10,3589.2299857034996,129.1893
11,3589.2299857034996,129.1893
12,3851.629624100145,137.7033
13,3851.629624100145,137.7033
14,4023.6603126094597,143.66310000000001
15,4023.6603126094597,143.66310000000001
16,4180.030173098857,148.77150000000003
17,4173.473128339484,148.77150000000003
18,4281.629587732805,151.3257
19,4291.465154871864,151.3257
20,4622.215216622155,163.2453
21,4628.772261381528,163.2453
22,4923.828060466124,172.185
23,4866.42758334557,172.185
24,5163.484207966447,180.69900000000004
25,5143.596345380954,180.69900000000004
26,5407.577321332592,188.36160000000004
27,5355.096658267026,188.36160000000004
28,5497.800555112954,191.3415
29,5369.4161830948215,191.3415
30,5687.803519735309,198.1527
31,5643.315515489489,198.1527
32,5874.199654727367,204.53820000000002
33,5753.65322169823,204.53820000000002
34,5911.550978800237,204.9639
35,5860.222590058512,204.9639
36,6012.120824499058,207.94380000000004
37,5955.588695730078,207.94380000000004
38,6226.334492860475,215.18070000000006
39,6134.655996813055,215.18070000000006
40,6325.797477292955,219.01200000000003
41,6177.161829851594,219.01200000000003
42,6519.1376806199405,225.8232
43,6281.535822510581,225.8232
44,6513.847878082488,225.3975
45,6287.452021188863,225.3975
46,6624.580926636414,228.80310000000003
47,6362.074168236392,228.80310000000003
48,6701.306333132191,232.20870000000002
49,6421.2302388205335,232.20870000000002
50,6731.505803838529,232.6344
51,6507.203728069486,232.6344
52,6640.51903172637,230.08020000000002
53,6555.158335338691,230.08020000000002
54,6937.556711753231,240.29700000000003
55,6555.158335338691,240.29700000000003
56,6812.302936983033,235.1886
57,6638.609935569674,235.1886
58,6894.233666854819,238.5942
59,6638.609935569674,238.5942
60,7007.837630494483,242.42549999999997
61,6638.609935569674,242.42549999999997
62,6936.009066038215,239.8713
63,6653.624187662445,239.8713
64,6993.715796715968,242.4255
65,6653.624187662445,242.4255
66,6775.278255290314,235.1886
67,6671.983539713261,235.1886
68,6861.042468698009,236.46570000000006
69,6701.779349329613,236.46570000000006
70,6834.235455045579,236.8914
71,6701.779349329613,236.8914
72,6821.45467025582,236.04000000000005
73,6724.521436974533,236.04000000000005
74,6974.676533473363,241.99980000000005
75,6724.521436974533,241.99980000000005
76,6957.261454389855,241.14840000000004
77,6724.521436974533,241.14840000000004
78,6996.626585823533,242.42549999999997
79,6724.521436974533,242.42549999999997
80,6991.007553894412,242.42550000000006
81,6724.521436974533,242.42550000000006
82,6929.766860127069,239.87130000000005
83,6749.875470818464,239.87130000000005
84,7079.526457658037,245.8311
85,6749.875470818464,245.8311
86,6954.745746944091,241.57410000000002
87,6749.875470818464,241.57410000000002
88,7115.396914478791,246.68250000000006
89,6749.875470818464,246.68250000000006
90,7068.6612720105395,245.40540000000001
91,6749.875470818464,245.40540000000001
92,6955.305547738678,241.57410000000004
93,6749.875470818464,241.57410000000004
94,7180.48296935249,248.81099999999998
95,6749.875470818464,248.81099999999998
96,6991.76285333333,242.42550000000003
97,6749.875470818464,242.42550000000003
98,7148.733943439039,247.9596
99,6749.875470818464,247.9596
100,6969.645466030013,241.57410000000002
101,6749.875470818464,241.57410000000002
102,6991.905770195318,242.4255
103,6749.875470818464,242.4255
104,7091.180766368324,245.4054
105,6749.875470818464,245.4054
106,7108.54279499194,245.83110000000002
107,6749.875470818464,245.83110000000002
108,6998.640677518605,242.8512
109,6749.875470818464,242.8512
110,7165.261884756881,247.95960000000002
111,6749.875470818464,247.95960000000002
112,7062.10432740471,244.55400000000003
113,6749.875470818464,244.55400000000003
114,7069.634519696871,244.9797
115,6749.875470818464,244.9797
116,7030.677908381345,243.70260000000002
117,6749.875470818464,243.70260000000002
118,7011.837200009107,243.2769
119,6749.875470818464,243.2769
120,7051.943980938387,244.12830000000002
121,6749.875470818464,244.12830000000002
122,7007.2845708946525,242.42550000000003
123,6749.875470818464,242.42550000000003
124,7038.666680668533,244.55400000000003
125,6749.875470818464,244.55400000000003
126,6979.151208724084,241.99979999999996
127,6749.875470818464,241.99979999999996
128,7102.283370014774,246.6825
129,6749.875470818464,246.6825
130,7006.842324598834,243.2769
131,6773.768308098217,243.2769
132,7010.8783440819325,242.4255
133,6773.768308098217,242.4255
134,7078.676032617551,245.40540000000001
135,6773.768308098217,245.40540000000001
136,7185.298889280433,248.81099999999998
137,6773.768308098217,248.81099999999998
138,7060.702553937821,244.55399999999997
139,6773.768308098217,244.55399999999997
140,6990.933482557934,242.42550000000003
141,6773.768308098217,242.42550000000003
142,6986.363729554103,242.4255
143,6773.768308098217,242.4255
144,7122.911509047244,246.25680000000003
145,6773.768308098217,246.25680000000003
146,7038.659220349345,243.70260000000002
147,6773.768308098217,243.70260000000002
148,7015.214024775205,243.70260000000002
149,6773.768308098217,243.70260000000002
150,7034.629225887302,243.70260000000002
151,6773.768308098217,243.70260000000002
152,6973.3420205337325,241.99980000000005
153,6832.7793780843995,241.99980000000005
154,7028.059038070313,243.70260000000005
155,6832.7793780843995,243.70260000000005
156,7001.84112307273,242.8512
157,6843.204667115291,242.8512
158,7088.777004343288,245.40540000000001
159,6843.204667115291,245.40540000000001
160,6984.398977311634,241.99980000000005
161,6843.204667115291,241.99980000000005
