Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5873636,2796,5870840,13571791,2796,13568995,1198727,2796,1195931,15074058,2796,15071262,9455677,2796,9452881,6761640,2796,6758844,10974684,2796,10971888,33637168,2796,33634372,14689871,2796,14687075,5517913,2796,5515117,22593895,2796,22591099,7076398,2796,7073602
2,5243472,2933,5240538,12004581,2933,12001647,888024,2933,885090,13890978,2933,13888045,8226973,2933,8224040,5947994,2933,5945060,10072753,2933,10069819,31696820,2933,31693886,13935053,2933,13932120,5221276,2933,5218343,21528419,2933,21525485,6776357,2933,6773424
3,5243472,2933,5240538,12004581,2933,12001647,888024,2933,885090,13890978,2933,13888045,8226973,2933,8224040,5947994,2933,5945060,10072753,2933,10069819,31696820,2933,31693886,13935053,2933,13932120,5221276,2933,5218343,21528419,2933,21525485,6776357,2933,6773424
4,4814972,3097,4811874,10746948,3097,10743850,548489,3097,545391,12755380,3097,12752282,7204287,3097,7201189,5148724,3097,5145626,9385334,3097,9382236,29749068,3097,29745970,13222256,3097,13219158,4834164,3097,4831066,20372112,3097,20369014,6503620,3097,6500522
5,4814972,3097,4811874,10746948,3097,10743850,548489,3097,545391,12755380,3097,12752282,7204287,3097,7201189,5148724,3097,5145626,9385334,3097,9382236,29749068,3097,29745970,13222256,3097,13219158,4834164,3097,4831066,20372112,3097,20369014,6503620,3097,6500522
6,4380543,3204,4377338,9745551,3204,9742346,370042,3204,366838,11696532,3204,11693327,6426399,3204,6423195,4643842,3204,4640638,8619598,3204,8616393,28497698,3204,28494494,12951986,3204,12948781,4426545,3204,4423341,19527126,3204,19523922,6399804,3204,6396600
7,4380543,3204,4377338,9745551,3204,9742346,370042,3204,366838,11696532,3204,11693327,6426399,3204,6423195,4643842,3204,4640638,8619598,3204,8616393,28497698,3204,28494494,12951986,3204,12948781,4426545,3204,4423341,19527126,3204,19523922,6399804,3204,6396600
8,3629980,3427,3626552,8048207,3427,8044779,130061,3427,126633,10315680,3427,10312253,5130524,3427,5127096,3858935,3427,3855507,7482296,3427,7478868,26079590,3427,26076162,12006132,3427,12002704,4054305,3427,4050877,18101429,3427,18098001,5978705,3427,5975278
9,3629980,3427,3626552,8048207,3427,8044779,130061,3427,126633,10315680,3427,10312253,5130524,3427,5127096,3858935,3427,3855507,7482296,3427,7478868,26079590,3427,26076162,12006132,3427,12002704,4054305,3427,4050877,18101429,3427,18098001,5978705,3427,5975278
10,3191872,3549,3188322,7003196,3549,6999646,34414,3549,30864,9500051,3549,9496501,4387209,3549,4383659,3302930,3549,3299381,6840864,3549,6837315,24901643,3549,24898093,11650882,3549,11647332,3898800,3549,3895251,17545774,3549,17542225,5821040,3549,5817490
11,3191872,3549,3188322,7003196,3549,6999646,34414,3549,30864,9500051,3549,9496501,4387209,3549,4383659,3302930,3549,3299381,6840864,3549,6837315,24901643,3549,24898093,11650882,3549,11647332,3898800,3549,3895251,17545774,3549,17542225,5821040,3549,5817490
12,2931018,3712,2927305,6322895,3712,6319182,4738,3712,1026,8403350,3712,8399638,3944625,3712,3940912,2876010,3712,2872297,6183569,3712,6179857,22724783,3712,22721070,10850912,3712,10847200,3409406,3712,3405693,16002523,3712,15998810,5427312,3712,5423600
13,2931018,3712,2927305,6322895,3712,6319182,4738,3712,1026,8403350,3712,8399638,3944625,3712,3940912,2876010,3712,2872297,6183569,3712,6179857,22724783,3712,22721070,10850912,3712,10847200,3409406,3712,3405693,16002523,3712,15998810,5427312,3712,5423600
14,2692758,3870,2688887,5644107,3870,5640236,3870,3870,0,7526076,3870,7522206,3521076,3870,3517205,2403571,3870,2399700,5658306,3870,5654435,20781366,3870,20777495,10107021,3870,10103151,3103403,3870,3099533,14787205,3870,14783334,5055446,3870,5051575
15,2692758,3870,2688887,5644107,3870,5640236,3870,3870,0,7526076,3870,7522206,3521076,3870,3517205,2403571,3870,2399700,5658306,3870,5654435,20781366,3870,20777495,10107021,3870,10103151,3103403,3870,3099533,14787205,3870,14783334,5055446,3870,5051575
16,2282275,4074,2278200,4591664,4074,4587589,4074,4074,0,6228739,4074,6224664,2868035,4074,2863960,1759242,4074,1755167,4786438,4074,4782363,18815969,4074,18811894,9574644,4074,9570569,2644332,4074,2640257,13550184,4074,13546109,4789359,4074,4785284
17,2280001,4078,2275922,4584988,4078,4580910,4078,4078,0,6222833,4078,6218754,2864091,4078,2860013,1754369,4078,1750291,4782412,4078,4778334,18806559,4078,18802481,9572433,4078,9568355,2643269,4078,2639191,13546337,4078,13542258,4788256,4078,4784177
18,2005378,4256,2001122,4402482,4256,4398226,287682,4256,283426,5425876,4256,5421620,2943237,4256,2938981,1675387,4256,1671131,4204008,4256,4199752,17196406,4256,17192150,9236288,4256,9232032,2352222,4256,2347966,12485753,4256,12481497,4480015,4256,4475759
19,2048495,4240,2044254,4487719,4240,4483478,258052,4240,253811,5541474,4240,5537233,2975005,4240,2970764,1751934,4240,1747693,4278314,4240,4274073,17359423,4240,17355182,9231286,4240,9227045,2369522,4240,2365282,12539278,4240,12535038,4493622,4240,4489382
