Step,Light1_Obj,Light1_Pow,Light1_Pen,Light2_Obj,Light2_Pow,Light2_Pen,Light3_Obj,Light3_Pow,Light3_Pen,Light4_Obj,Light4_Pow,Light4_Pen,Light5_Obj,Light5_Pow,Light5_Pen,Light6_Obj,Light6_Pow,Light6_Pen,Light7_Obj,Light7_Pow,Light7_Pen,Light8_Obj,Light8_Pow,Light8_Pen,Light9_Obj,Light9_Pow,Light9_Pen,Light10_Obj,Light10_Pow,Light10_Pen,Light11_Obj,Light11_Pow,Light11_Pen,Light12_Obj,Light12_Pow,Light12_Pen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,438370,2796,435574,4362966,2796,4360170,656157,2796,653361,4145179,2796,4142383,2509561,2796,2506765,12645359,2796,12642563,2796,2796,0,31723171,2796,31720375,16292997,2796,16290201,2796,2796,0,20578990,2796,20576194,11362391,2796,11359595
2,432777,2814,429962,4334721,2814,4331906,647758,2814,644943,4119739,2814,4116925,2491239,2814,2488425,12370969,2814,12368154,2814,2814,0,31200624,2814,31197810,15996344,2814,15993529,2814,2814,0,20124855,2814,20122040,11095962,2814,11093148
3,427358,2833,424524,4305656,2833,4302823,639620,2833,636787,4093394,2833,4090561,2472638,2833,2469805,12290011,2833,12287178,2833,2833,0,31060826,2833,31057993,15934118,2833,15931285,2833,2833,0,20035010,2833,20032177,11044144,2833,11041311
4,313226,2922,310304,3834407,2922,3831485,468379,2922,465457,3679255,2922,3676332,2151393,2922,2148471,11483126,2922,11480204,2922,2922,0,29948239,2922,29945317,15627277,2922,15624355,2922,2922,0,19604414,2922,19601492,10797952,2922,10795030
5,311006,2936,308070,3821361,2936,3818425,465041,2936,462105,3667326,2936,3664390,2143201,2936,2140265,11437649,2936,11434713,2936,2936,0,29855359,2936,29852423,15580368,2936,15577432,2936,2936,0,19539120,2936,19536184,10760716,2936,10757780
6,261093,3009,258084,3622182,3009,3619172,390135,3009,387126,3493140,3009,3490130,2006159,3009,2003149,10804307,3009,10801297,3009,3009,0,28600913,3009,28597903,14959692,3009,14956682,3009,3009,0,18670427,3009,18667417,10264402,3009,10261392
7,258673,3019,255654,3606951,3019,3603932,386500,3019,383481,3479124,3019,3476105,1996726,3019,1993707,10762814,3019,10759795,3019,3019,0,28531746,3019,28528727,14929883,3019,14926864,3019,3019,0,18626975,3019,18623956,10239270,3019,10236251
8,250381,3041,247340,3560086,3041,3557044,374052,3041,371010,3436416,3041,3433374,1967069,3041,1964027,10262421,3041,10259379,3041,3041,0,27493949,3041,27490907,14329236,3041,14326195,3041,3041,0,17735448,3041,17732407,9720798,3041,9717756
9,243493,3081,240412,3516274,3081,3513193,363699,3081,360618,3396068,3081,3392987,1939987,3081,1936905,10126527,3081,10123446,3081,3081,0,27232149,3081,27229068,14203476,3081,14200395,3081,3081,0,17559453,3081,17556372,9620261,3081,9617180
10,193906,3180,190726,3278569,3180,3275389,289269,3180,286089,3183206,3180,3180026,1783919,3180,1780739,9391076,3180,9387896,3180,3180,0,25919206,3180,25916025,13587409,3180,13584229,3180,3180,0,16665980,3180,16662800,9104223,3180,9101042
11,193142,3184,189957,3273288,3184,3270103,288120,3184,284936,3178309,3184,3175124,1780704,3184,1777519,9375142,3184,9371958,3184,3184,0,25888875,3184,25885690,13573045,3184,13569860,3184,3184,0,16645893,3184,16642708,9092750,3184,9089565
12,150140,3235,146904,3103913,3235,3100677,223592,3235,220357,3030460,3235,3027225,1663752,3235,1660517,8974982,3235,8971746,3235,3235,0,25216154,3235,25212918,13292299,3235,13289063,3235,3235,0,16246238,3235,16243002,8863221,3235,8859986
